file,number,text,lrml
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.b.1,3.6.2 Manufacture; Backflow prevention devices shall be manufactured as follows: Double check valve devices to AS/NZS 2845.1 Section 10 (see Figure 2 (b)),"if( expression( function( is), atom( variable( backflow prevention device)), data( double check valve device))), then( obligation( expression( function( comply with), atom( variable( double check valve device)), data( nzs 2845.1 section 10))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.c.1,"3.6.2 Manufacture; Backflow prevention devices shall be manufactured as follows: Pressure type vacuum breakers to AS/NZS 2845.1 Section 9, (see Figure 2 (c))","if( expression( function( is), atom( variable( backflow prevention device)), data( pressure type vacuum breaker))), then( obligation( expression( function( comply with), atom( variable( pressure type vacuum breaker)), data( nzs 2845.1 section 9))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.d.1,Backflow prevention devices shall be manufactured as follows: Atmospheric vacuum breakers to AS/NZS 2845.1 Section 4 for atmospheric vacuum breakers (see Figure 2 (d)).,"if( expression( function( is), atom( variable( backflow prevention device)), data( atmospheric vacuum breaker))), then( obligation( expression( function( comply with), atom( variable( atmospheric vacuum breaker)), data( nzs 2845.1 section 4))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.e.1,3.6.2 Manufacture; Backflow prevention devices shall be manufactured as follows: AS/NZS 2845.1 Section 5 for hose tap vacuum breakers.,"if( expression( function( is), atom( variable( backflow prevention device)), data( hose tap vacuum breaker))), then( obligation( expression( function( comply with), atom( variable( hose tap vacuum breaker)), data( nzs 2845.1 section 5))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.7.2.0.1.1,3.7.2 Reduced pressure zone devices shall be tested and verified as meeting the test requirements of AS 2845.3 or NZ backflow testing standard.,"if( expression( function( has), atom( variable( piped water supply system)), data( reduced pressure zone device))), then( or( obligation( expression( function( comply with), atom( variable( reduced pressure zone device)), data( as 2845.3))), obligation( expression( function( comply with), atom( variable( reduced pressure zone device)), data( nz backflow testing standard)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.7.2.0.1.2,3.7.2 Double check valves shall be tested and verified as meeting the test requirements of AS 2845.3 or NZ backflow testing standard.,"if( expression( function( has), atom( variable( piped water supply system)), data( double check valve))), then( or( obligation( expression( function( comply with), atom( variable( double check valve)), data( as 2845.3))), obligation( expression( function( comply with), atom( variable( double check valve)), data( nz backflow testing standard)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.7.2.0.1.3,3.7.2 Pressure vacuum breakers shall be tested and verified as meeting the test requirements of AS 2845.3 or NZ backflow testing standard.,"if( expression( function( has), atom( variable( piped water supply system)), data( pressure vacuum breaker))), then( or( obligation( expression( function( comply with), atom( variable( pressure vacuum breaker)), data( as 2845.3))), obligation( expression( function( comply with), atom( variable( pressure vacuum breaker)), data( nz backflow testing standard)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.1.1.0.1,"5.1.1 To ensure the health and safety of people in the event of the water main supply being interrupted, buildings having the classification of Community Care (e.g. hospitals, old people's homes, prisons) shall be provided with cold water storage of no less than 50 litres per person.","if( expression( function( equal), atom( variable( building classification)), data( community care))), then( obligation( not( expression( function( less than), atom( variable( cold water storage)), data( 50ltrpp)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.1.0.1,Water tanks in roof spaces shall be located and supported as detailed in Figure 4.,"if( expression( function( in), atom( variable( water tank)), data( roof space))), then( and( obligation( expression( function( comply with), atom( relation( location), variable( water tank)), data( nzbc g12 as1 figure 4))), obligation( expression( function( comply with), atom( relation( support), variable( water tank)), data( nzbc g12 as1 figure 4)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.4.0.1.a.1,Piped water supply system 5.2.4 Covers; Covers shall be provided to: a) Potable water tanks to prevent contamination and the entry of vermin,"if( expression( function( has), atom( variable( piped water supply system)), data( potable water tank))), then( obligation( expression( function( has), atom( variable( potable water tank)), data( cover))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.4.0.1.b.1,Covers shall be provided to: All tanks located in roof spaces to prevent condensation damaging building elements.,"if( and( expression( function( has), atom( variable( piped water supply system)), data( water tank)), expression( function( located in), atom( relation( location), variable( water tank)), data( roof space)))), then( obligation( expression( function( has), atom( variable( water tank)), data( cover))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.5.0.1,Covers to water tanks shall be removable or shall contain a covered opening to allow access for inspection and maintenance. A minimum height clearance of 350 mm above the opening is necessary for easy access.,"if( expression( function( has), atom( variable( water tank)), data( cover))), then( or( obligation( expression( function( is), atom( variable( cover)), data( removable))), and( obligation( expression( function( has), atom( variable( cover)), data( covered opening))), obligation( expression( function( has), atom( variable( covered opening)), data( 350mm clearance above))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.7.0.1,The method illustrated in Figure 4 is acceptable for water tanks up to 150 litre capacity and the maximum height to breadth ratio of 1:1.,"if( and( expression( function( has), atom( variable( piped water supply system)), data( water tank)), expression( function( less than equal), atom( variable( water tank)), data( 150ltr capacity)), not( not( function( greater than), atom( variable( water tank)), data( 1))))), then( obligation( expression( function( comply with), atom( relation( support), variable( water tank)), data( nzbc g12 as1 figure 4))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.3.1.0.1,5.3.1 Pipe sizing Pipes shall be sized: a) To achieve the flow rates given in Table 3,"if( expression( function( has), atom( variable( water supply system)), data( pipe))), then( and( obligation( expression( function( comply with), atom( relation( size), variable( pipe)), data( nzbc g12 as1 t 3))), obligation( expression( function( comply with), atom( relation( flow rate), variable( pipe)), data( nzbc g12 as1 t 3)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.3.1.0.1.b.1,5.3.1 Pipe sizing; Pipes shall be sized: Using the sizes given in Table 4.,"if( expression( function( equal), atom( relation( pipe), variable( water supply system)), data( true))), then( obligation( expression( function( comply with), atom( relation( size), variable( pipe)), data( nzbc g12 as1 t 4))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.4.3.0.1,5.4.3 Provision shall be made for draining storage water heaters in accordance with Figure 7.,"if( expression( function( equal), atom( variable( storage water heater)), data( true))), then( obligation( expression( function( comply with), atom( relation( drain), variable( storage water heater)), data( nzbc g12 as1 figure 7))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.1.1.0.1,6.1.1 Water heaters shall comply with Table 5.,"if( expression( function( equal), atom( variable( water heater)), data( true))), then( obligation( expression( function( comply with), atom( variable( water heater)), data( nzbc g12 as1 t 5))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.2.1.0.1,"6.2.1 Storage water heaters shall be supplied with cold water at a pressure not exceeding their working pressure by means of a: a) Water tank, b) Pressure reducing valve, c) Pressure limiting valve, or d) Mains pressure supply.","if( expression( function( equal), atom( relation( type), variable( water heater)), data( storage water heater))), then( and( obligation( expression( function( has), atom( variable( storage water heater)), data( cold water supply))), obligation( expression( function( less than equal), atom( relation( pressure), variable( cold water supply)), data( working pressure))), or( obligation( expression( function( regulated by), atom( relation( working pressure), variable( cold water supply)), data( water tank))), obligation( expression( function( regulated by), atom( relation( working pressure), variable( cold water supply)), data( pressure reducing valve))), obligation( expression( function( regulated by), atom( relation( working pressure), variable( cold water supply)), data( pressure limiting valve))), obligation( expression( function( is), atom( variable( cold water supply)), data( mains pressure supply))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.2.2.0.1,"6.2.2 Storage water heaters supplied by other than a water tank shall include a non-return valve as shown in Figures 7, 8, 9 and 10 to prevent the storage water heater emptying and hot water flowing into the cold water supply and thence from the cold water taps.","if( and( expression( function( equal), atom( relation( type), variable( water heater)), data( storage water heater)), not( not( function( equal), atom( variable( water supply)), data( water tank))))), then( and( obligation( expression( function( has), atom( variable( water heater)), data( non return valve))), obligation( expression( function( comply with), atom( variable( non return valve)), and( data( nzbc g12 as1 figure 7), data( nzbc g12 as1 figure 8), data( nzbc g12 as1 figure 9), data( nzbc g12 as1 figure 10))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.3.1.0.1,6.3.1 Electric and gas storage water heaters shall have their temperature controlled by a thermostat on each heating unit.,"if( or( expression( function( equal), atom( relation( type), variable( water heater)), data( electric storage water heater)), expression( function( equal), atom( relation( type), variable( water heater)), data( gas storage water heater)))), then( obligation( expression( function( controlled by), atom( variable( water heater temperature)), data( thermostat on each heating unit))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.3.2.0.1,6.3.2 Open vented storage water heaters shall have a vent pipe complying with Paragraph 6.8.,"if( expression( function( equal), atom( relation( type), variable( water heater)), data( open vented storage water heater))), then( and( obligation( expression( function( has), atom( variable( water heater)), data( vent pipe))), obligation( expression( function( comply with), atom( variable( vent pipe)), data( nzbc g12 as1 6.8)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.3.3.0.1,"6.3.3 Valve vented (unvented) systems shall have: a) An expansion control valve b) A vacuum relief valve to prevent collapse of the storage water heater where it is not designed to withstand a full vacuum, and c) Valves complying with Table 6.","if( expression( function( equal), atom( relation( type), variable( water heater system)), data( valvevented( unvented)))), then( and( obligation( expression( function( has), atom( variable( water heater system)), data( expansion control valve))), obligation( expression( function( has), atom( variable( water heater system)), data( vacuum relief valve))), obligation( expression( function( comply with), atom( variable( valve)), data( nzbc g12 as1 t 6)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.4.2.0.1,6.4.2 Free outlet (push through) water heaters shall have a relief valve,"if( expression( function( equal), atom( relation( type), variable( water heater)), data( freeoutlet( pushthrough)waterheaters))), then( obligation( expression( function( has), atom( variable( water heater)), data( relief valve))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.5.1.0.1,6.5.1 Electric thermostats and energy cut-off devices shall comply with NZS 6214 or AS 1308.,"if( expression( function( has), atom( variable( water heater system)), or( data( electric thermostat), data( energy cutoff device)))), then( obligation( expression( function( comply with), atom( variable( electric thermostat and energy cutoff device)), or( data( nzs 6214), data( as 1308)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.5.2.0.1,6.5.2 Energy cut-off devices shall be designed to: a) Be reset manually,"then( and( obligation( expression( function( can), atom( variable( energy cutoff device)), data( be reset manually))), obligation( expression( function( can), atom( variable( energy cutoff device)), data( disconnecttheenergysupplybeforethewatertemperatureexceeds95¬∞c)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.2.0.1,"6.6.2 Pressure relief valves and expansion control valves shall have: a) A flow rate capacity of no less than the rate of cold water supply, and b) A maximum pressure rating of no more than the working pressure of the hot water storage vessel.","if( expression( function( has), atom( variable( water heater system)), or( data( pressure relief valve), data( expansion control valve)))), then( and( obligation( expression( function( has), atom( variable( pressure relief valve or expansion control valve)), data( a flow rate capacity of no less than the rate of cold water supply))), obligation( expression( function( has), atom( variable( pressure relief valve or expansion control valve)), data( a maximum pressure rating of no more than the working pressure of the hot water storage vessel)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.3.0.1,"6.6.3 Expansion control valves shall have a pressure rating of no less than that of the water supply pressure to the storage water heater, but less than the pressure rating of the relief valve.","if( and( expression( function( is), atom( relation( type), variable( water heater)), data( storage water heater)), expression( function( has), atom( variable( water heater)), data( expansion control valve)))), then( and( obligation( not( expression( function( less than), expression( function( pressure rating), atom( variable( expansion control valve))), data( the water supply pressure to the storage water heater)))), obligation( expression( function( less than), expression( function( pressure rating), atom( variable( expansion control valve))), data( pressure rating of the relief valve)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.4.0.1,6.6.4 The following valves shall have an energy rating greater than that of the energy sources heating the water: Temperature/pressure relief valve,"if( expression( function( has), atom( variable( water heater)), data( temperature pressure relief valve))), then( obligation( expression( function( greater than), atom( relation( energy rating), variable( temperature pressure relief valve)), data( energy rating( energy sources heating the water)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.4.0.1.b.1,6.6.4 The following valves shall have an energy rating greater than that of the energy sources heating the water: Pressure relief valve.,"if( expression( function( has), atom( variable( water heater)), data( pressure relief valve))), then( obligation( expression( function( greater than), atom( relation( energy rating), variable( pressure relief valve)), data( energy rating( energy sources heating the water)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.5.0.0.b.1,Pressure relief valves shall be located no further than 1 metre from the storage water heater,"if( expression( function( has), atom( variable( water heater)), data( pressure relief valve))), then( obligation( not( expression( function( greater than), atom( variable( pressure relief valve location)), data( 1metre from the storage water heater)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.7.1.0.1,"6.7.1 Relief valve drains (see Figures 12 and 13) shall be fitted to: a) Temperature/pressure relief valves, Pressure relief valves, and c) Expansion control valves.","if( expression( function( has), atom( variable( water heater)), or( data( temperature pressure relief valve), data( pressure relief valve), data( expansion control valve)))), then( obligation( expression( function( has), atom( variable( water heater)), data( relief valve drain))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.8.1.0.1,6.8.1 Vent pipes for open vented storage water heaters shall comply with the provisions of Paragraphs 6.8.2 and 6.8.3.,"if( and( expression( function( equal), atom( relation( type), variable( water heater)), data( open vented storage water heater)), expression( function( has), atom( variable( water heater)), data( vent pipe)))), then( obligation( expression( function( comply with), atom( variable( vent pipe)), and( data( nzbc g12 as1 6.8.2), data( nzbc g12 as1 6.8.3)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.9.1.0.1,"6.9.1 NZS 4603 is an acceptable solution for open vented low pressure storage water heaters, but may exceed the performance criteria of NZBC G12.","if( and( expression( function( is), atom( relation( type), variable( water heater)), data( open vented low pressure storage water heater)), expression( function( comply with), atom( variable( open vented low pressure storage water heater)), data( nzs 4603)))), then( permission( expression( function( comply with), atom( variable( open vented low pressure storage water heater)), data( nzbc g12 as1))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.10.1.0.1,"6.10.1 NZS 4607 is an acceptable solution for unvented (valve vented) storage water heaters, but may exceed the performance criteria of NZBC G12.","if( and( expression( function( is), atom( relation( type), variable( water heater)), data( unvented valve vented storage water heater)), expression( function( comply with), atom( variable( unvented valve vented storage water heater)), data( nzs 4607)))), then( permission( expression( function( comply with), atom( variable( unvented valve vented storage water heater)), data( nzbc g12 as1))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.11.1.0.1,6.11.1 Water heaters shall be installed in accordance with the manufacturer's instructions.,"if( expression( function( equal), atom( relation( installed), variable( water heater)), data( true))), then( obligation( expression( function( comply with), atom( relation( installation), variable( water heater)), data( manufacturers instructions))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.12.1.0.1,6.12.1 The diameter of hot water supply pipes from storage water heaters and to sanitary fixtures shall be no less than those required by Table 4.,"if( and( expression( function( is), atom( relation( type), variable( water heater)), data( staorage water heater)), expression( function( has), atom( variable( water heater)), data( hot water supply pipes)), expression( function( into), atom( variable( hot water supply pipes)), data( sanitary fixtures)))), then( obligation( not( expression( function( less than), expression( function( diameter), atom( variable( hot water supply pipes))), data( nzbc g12 as1 t 4)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.13.1.0.1,"6.13.1 Wet-back water heaters shall be: a) Connected only to open vented storage water heaters, or a water storage vessel (see Figure 15), and b) Made of copper.","if( expression( function( is), atom( relation( type), variable( water heater)), data( wetback water heater))), then( and( or( obligation( expression( function( connected to), atom( variable( water heater)), data( open vented storage water heater))), obligation( expression( function( connected to), atom( variable( water heater)), data( water storage vessel)))), obligation( expression( function( equal), atom( variable( water heater material)), data( copper)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.13.2.0.1,6.13.2 Copper pipework shall be used between the wet-back and the water tank.,"if( and( expression( function( is), atom( relation( type), variable( water heater)), data( wetback water heater)), expression( function( has), atom( variable( water heater)), data( water tank)))), then( obligation( expression( function( is), atom( relation( material), variable( pipe)), data( copper))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.14.3.0.1,"6.14.3 Legionella bacteria; Irrespective of whether a mixing device is installed, the storage water heater control thermostat shall be set at a temperature of not less than 60°C to prevent the growth of Legionella bacteria.","if( expression( function( is), atom( relation( type), variable( water heater)), data( storage water heater))), then( obligation( not( expression( function( less than), atom( variable( water heater control thermostat)), data( 60¬∞c)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.14.4.0.1,6.14.4 The water temperatures within flow and return circulating systems shall be maintained at not less than 60°C.,"if( expression( function( is), atom( relation( type), variable( water heater)), data( flow and return circulating system))), then( obligation( not( expression( function( less than), atom( relation( temperature), variable( water)), data( 60deg c)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.0.1.0.1,7.0.1 Water supply systems shall be installed to comply with the durability requirements of NZBC B2.,"if( expression( function( equal), atom( relation( installed), variable( water supply system)), data( true))), then( obligation( expression( function( comply with), atom( variable( water supply system)), data( nzbc b2))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.1.1.0.1,7.1.1 Pipes and their supports shall be electrochemically compatible.,"if( expression( function( equal), atom( variable( piped water supply system)), data( true))), then( expression( function( electrochemically compatible with), atom( variable( pipes)), data( pipe supports)))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.3.3.0.1,"Pipes penetrating concrete or masonry elements shall be either wrapped with a flexible material, or passed through a sleeve or duct, to permit free movement for expansion and contraction.","if( and( expression( function( equal), atom( variable( piped water supply system)), data( true)), expression( function( penetrate), atom( variable( pipes)), or( data( concrete), data( masonry))))), then( or( obligation( expression( function( wrapped in), atom( variable( pipe)), data( flexible material))), obligation( expression( function( passes through), atom( variable( pipe)), or( data( sleeve), data( duct))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.4.1.0.1,7.4.1 An acceptable method of installing uPVC pipe is given in NZS 7643.,"if( expression( function( has), atom( variable( piped water supply system)), data( u pvcpipe))), then( permission( expression( function( comply with), atom( relation( installation), variable( u pvcpipe)), data( nzs 7643))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r1.0.1.0.1,"1.0.1 This Acceptable Solution is limited to buildings and sitework having a catchment area of no more than 0.25 hectares and which are: a) Free from a history of flooding, b) Not adjacent to a watercourse, c) Not located in low lying area, and d) Not located in a secondary flow path.","if( and( expression( function( less than equal), atom( variable( catchment area)), data( 0.25ha)), not( not( function( equal), atom( variable( catchment area)), data( floodprone))), not( not( function( adjacent), atom( relation( location), variable( catchment area)), data( watercourse))), not( not( function( equal), atom( variable( catchment area)), data( low lying))), not( not( function( within), atom( relation( location), variable( catchment area)), data( secondary flow path))))), then( and( obligation( expression( function( comply with), atom( variable( building)), data( nzbc e1))), expression( function( comply with), atom( variable( sitework)), data( nzbc e1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1,2.0.1 Suspended floors and slabs on ground shall be at least 150 mm above the finished level of the surrounding ground immediately adjacent to the building,"if( and( expression( function( equal), atom( relation( elevation), variable( suspended floor)), data( z1)), expression( function( equal), atom( relation( elevation), variable( slab on ground)), data( z2)), expression( function( equal), atom( relation( elevation), variable( ground)), data( z3)))), then( and( obligation( expression( function( greater than equal), atom( variable( z1)), data( z3+150mm))), expression( function( greater than equal), atom( variable( z2)), data( z3+150mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1.a.1,"2.0.1 Suspended floors and slabs on ground shall be at least 150 mm above the finished level of the surrounding ground immediately adjacent to the building, and: a) For sites level with or above the road, no less than 150 mm above the road crown on at least one cross-section through the building and roadway (see Figure 1).","if( and( expression( function( equal), atom( relation( elevation), variable( suspended floor)), data( z1)), expression( function( equal), atom( relation( elevation), variable( slab on ground)), data( z2)), expression( function( equal), atom( relation( elevation), variable( site)), data( z3)), expression( function( equal), atom( relation( elevation), variable( road)), data( z4)), expression( function( greater than equal), atom( variable( z3)), data( z4)), expression( function( equal), atom( relation( elevation), variable( road crown)), data( z5)))), then( and( obligation( expression( function( greater than equal), atom( variable( z1)), data( z5+150mm))), expression( function( greater than equal), atom( variable( z2)), data( z5+150mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1.b.1,"2.0.1 Suspended floors and slabs on ground shall be, for sites below the road, no less than 150 mm above the lowest point on the site boundary (see Figure 2).","if( and( expression( function( equal), atom( relation( elevation), variable( suspended floor)), data( z1)), expression( function( equal), atom( relation( elevation), variable( slab on ground)), data( z2)), expression( function( equal), atom( relation( elevation), variable( site)), data( z3)), expression( function( equal), atom( relation( elevation), variable( road)), data( z4)), expression( function( less than), atom( variable( z3)), data( z4)), expression( function( equal), atom( relation( elevation), variable( lowest point on site boundary)), data( z5)))), then( and( obligation( expression( function( greater than equal), atom( variable( z1)), data( z5+150mm))), expression( function( greater than equal), atom( variable( z2)), data( z5+150mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.1.1.0.1,3.1.1 Pipe materials shall comply with the standards given in Table 1.,"if( expression( function( equal), atom( relation( material), variable( pipe)), data( true))), then( obligation( expression( function( comply with), atom( relation( material), variable( pipe)), data( t 1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.2.1.0.1,Drains shall be capable of handling the rainfall during a storm. No drain shall have an internal diameter of less than 85 mm,"if( expression( function( equal), atom( relation( type), variable( drain)), data( stormwater))), then( obligation( expression( function( greater than equal), atom( relation( internal diameter), variable( drain)), data( 85mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.2.2.0.1.1,"3.2.2 Figure 3 provides a method for selecting the correct pipe size for a calculated modified catchment area, given as: Modified catchment area = 0.01 Al, where A = area being drained comprising plan roof area (m2) plus paved area (m2).","if( and( expression( function( equal), atom( relation( area), variable( plan roof)), data( a1)), expression( function( equal), atom( relation( area), variable( paved area)), data( a2)), expression( function( equal), atom( variable( rainfall intensity)), data( i1)))), then( and( obligation( expression( function( equal), atom( variable( modified catchment area)), data( 0.01*( ( a1+a2)*i1)))), permission( expression( function( equal), atom( relation( gradient), variable( drain)), data( eval( figure 3))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.1.0.1.1,3.3.1 Drains shall be laid on a uniform line and gradient between points of access (see Paragraph 3.7).,"if( and( expression( function( in between), atom( relation( section), variable( drain)), and( data( access point 1), data( access point 2))), expression( function( adjacent), atom( variable( access point 1)), data( access point 2)))), then( expression( function( of), expression( function( for each), atom( variable( section))), data( drain)))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.1.0.1.2.1,The change in direction of a drain shall not exceed 90° at any point,"if( expression( function( include), atom( variable( drain)), data( change in direction))), then( obligation( expression( function( less than), atom( variable( change in direction)), data( 90°))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.1.0.1.2.2,The change in direction of a drain where practical should be kept to less than 45° as illustrated in Figure 4.,"if( expression( function( is), atom( variable( change in direction)), data( practical))), then( obligation( expression( function( less than), atom( relation( change in direction), variable( drain)), data( 45°))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.2.0.1,"3.3.2 Where two drains intersect, the directions of flow as shown in Figure 5 shall be at an angle of 60° or less.","if( expression( function( include), atom( variable( drain)), data( drain intersection))), then( obligation( expression( function( less than equal), atom( relation( angle), variable( direction of flow)), data( 60°))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.1.0.1,3.4.1 Minimum acceptable gradients for surface water drains are given in Table 2.,"if( expression( function( equal), atom( variable( surface water drain)), data( true))), then( expression( function( comply with), expression( function( min), atom( relation( gradient), variable( surface water drain))), data( t 2)))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1," 3.4.2 Restricted fall to outlet; Where the surface water sewer, road channel or other outfall is at too high a level to allow the gradient required by Table 2, the bubble-up chamber system shown in Figures 6 and 7 may be used.","if( expression( function( greater than), atom( relation( elevation), variable( outfall)), data( eval( t 2)))), then( permission( expression( function( has), atom( variable( drain)), data( bubbleup chamber))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1.a.1,The ground level adjacent to any downpipe discharging to the bubble-up chamber is at least 150 mm higher than the level of the top of the chamber outlet.,"if( and( expression( function( has), atom( variable( drain)), data( bubbleup chamber)), expression( function( discharge into), atom( variable( downpipe)), data( bubbleup chamber)), expression( function( adjacent), atom( variable( ground)), data( downpipe)), expression( function( equal), atom( relation( elevation), variable( ground)), data( h1)), expression( function( equal), atom( relation( top of outlet), variable( bubbleup chamber)), data( x)), expression( function( equal), atom( relation( elevation), variable( x)), data( h2)), expression( function( greater than equal), atom( variable( h1)), data( h2+150)))), then( permission( expression( function( has), atom( variable( drain)), data( bubbleup chamber))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1.b.1,3.0 Drainage System Materials and Construction; The bubble-up chamber system shown in Figures 6 and 7 may be used provided that: The connections between the drain and downpipes are sealed.,"if( permission( expression( function( has), atom( variable( drain)), data( bubbleup chamber)))), then( and( obligation( expression( function( in between), atom( variable( connection)), and( data( drain), data( downpipe)))), expression( function( is), atom( variable( connection)), data( sealed))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1.c.1,The bubble-up chamber system shown in Figures 6 and 7 may be used provided that: The total chamber depth does not exceed 1.0 m.,"if( permission( expression( function( has), atom( variable( drain)), data( bubbleup chamber)))), then( obligation( expression( function( less than equal), atom( relation( depth), variable( bubbleup chamber)), data( 1m))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.5.1.0.1,3.5.1 All joints in drains shall be watertight and prevent the infiltration of groundwater and the intrusion of tree roots.,"if( expression( function( include), atom( variable( drain)), data( joint))), then( and( obligation( expression( function( equal), atom( relation( joint), variable( drain)), data( watertight))), expression( function( prevent), atom( relation( joint), variable( drain)), data( groundwater infiltration)), expression( function( prevent), atom( relation( joint), variable( drain)), data( tree root intrusion))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.5.2.0.1,3.5.2 Acceptable jointing methods and the relevant standards are given in Table 3. Jointing of drains shall be subject to the tests called for in Paragraph 3.8.,"if( expression( function( include), atom( variable( drain)), data( joint))), then( and( obligation( expression( function( comply with), atom( variable( drain)), data( t 3))), expression( function( comply with), atom( variable( drain)), data( 3.8.0.1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1,"3.6.1 All surface water, except that collected directly from a roof, shall enter the drain via a sump","if( expression( function( collected from), atom( variable( surface water)), data( roof))), then( obligation( expression( function( equal), atom( variable( drain inlet)), data( sump))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1.a.1,"3.6 Surface water inlets to drains; Via a sump which has: a) A grating, hinged or removable for maintenance access. The grating shall comprise at least 35% openings. The smaller dimension of any individual opening shall not exceed 35 mm","if( expression( function( equal), atom( variable( drain inlet)), data( sump))), then( and( obligation( expression( function( include), atom( variable( sump)), data( sump grating))), expression( function( equal), atom( variable( sump grating)), or( data( hinged), data( removable))), expression( function( equal), atom( relation( opening), variable( sump grating)), data( 35 %)), expression( function( less than equal), expression( function( min), atom( relation( opening), variable( sump grating))), data( 35mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1.b.1,3.6 Surface water inlets to drains; Via a sump which has: Capacity at the bottom for settlement of silt and debris,"if( expression( function( equal), atom( variable( drain inlet)), data( sump))), then( obligation( expression( function( include), atom( variable( sump)), data( settlement capacity))))"
