file,number,text,lrml
lrml/NZ_NZBC-B1AS1#0.17.lrml,r2.1.0.1,Structure Design 2.0 Masonry 2.1 NZS 4229 subject to the following modifications: 2.1.1 NZS 4229 Clause 7.8.3 Delete clause 7.8.3. Replace with: Rule 2.1.1.1,"if( and( expression( function( is), atom( relation( material), variable( structure)), data( masonry)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs4229.clause7.8.3)))), then( and( obligation( expression( function( comply with), atom( relation( design), variable( structure)), data( nzs4229))), obligation( expression( function( has), atom( relation( content), variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( is), atom( relation( content), variable( modification)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 2.1.1.1)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r2.1.1.1,"All slab-on-ground reinforcing shall extend to within 75 mm of the outside edge of the slab (including the foundation wall) and shall consist of a minimum 2.27kg/m2 welded Grade 500E reinforcing mesh sheets (1.14 kg/m2 in each direction), which shall be lapped at sheet joints such that the overlap measurement between the outermost cross wires of each fabric sheet is equal to the greater of one of the following: the spacing of cross wires plus 50 mm, 150 mm, or the manufacturer's requirements. Slabs shall have a maximum dimension of 18 m between free joints.","if( and( expression( function( is), atom( relation( material), variable( slab)), data( concrete)), expression( function( is), atom( relation( construction), variable( slab)), data( slab on ground)), expression( function( has), atom( variable( slab on ground)), data( reinforcing)), expression( function( has), atom( variable( slab)), data( outside edge)))), then( and( obligation( expression( function( within), atom( relation( extension), variable( reinforcing)), data( outside edge))), obligation( expression( function( less than equal), atom( variable( extension)), data( baseunit( kind( metre), prefix( milli)), value( 75.0)))), obligation( expression( function( is), atom( relation( type), variable( reinforcing)), data( mesh sheet))), obligation( expression( function( is), atom( relation( type), variable( mesh sheet)), data( welded grade500 e))), obligation( expression( function( greater than equal), atom( relation( weight), variable( mesh sheet)), data( derivedunit( baseunit( prefix( kilo), kind( gram)), operator( name( division)), baseunit( exponent( 2.0), kind( metre))), value( 2.27)))), obligation( expression( function( greater than equal), atom( relation( weight per direction), variable( mesh sheet)), data( derivedunit( baseunit( kind( gram), prefix( kilo)), operator( name( division)), baseunit( kind( metre), exponent( 2.0))), value( 1.14)))), obligation( expression( function( has), atom( relation( joint), variable( mesh sheet)), data( overlap))), obligation( expression( function( in between), atom( relation( measurement), variable( overlap)), data( cross wire))), obligation( expression( function( is), atom( relation( location), variable( cross wire)), data( outermost))), obligation( expression( function( part of), atom( variable( cross wire)), data( mesh sheet))), expression( function( define), atom( relation( spacing), variable( cross wire)), data( a)), expression( function( define), atom( relation( dimension), variable( manufacturer requirement)), data( b)), expression( function( define), atom( relation( collection), variable( max values)), data( new)), expression( function( include), atom( variable( a+50mm)), data( max values)), expression( function( include), atom( variable( 150 mm)), data( max values)), expression( function( include), atom( variable( b)), data( max values)), obligation( expression( function( equal), expression( function( max), atom( variable( max values))), data( measurement))), obligation( expression( function( in between), atom( relation( dimension), variable( slab)), data( free joints))), obligation( expression( function( equal), atom( relation( dimension), variable( slab)), data( baseunit( kind( metre)), value( 18.0))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r2.1.3.0.1,"2.1.3 NZS 4229; Grade 500E welded steel mesh; Where Grade 500E welded steel mesh is specified, it shall meet the requirements of Paragraph 14.0 in B1/VM1.","if( expression( function( is), atom( relation( grade), variable( welded steel mesh)), data( 500 e))), then( and( obligation( expression( function( comply with), atom( variable( welded steel mesh)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 14))), obligation( expression( function( in), atom( variable( rule)), data( b1vm1)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.0.1,Structure Design 3.0 Timber 3.1 NZS 3604 subject to the following modifications:,"if( expression( function( is), atom( relation( material), variable( structure)), data( timber))), then( obligation( expression( function( comply with), atom( relation( design), variable( structure)), data( nzs3604))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.1.0.1,"3.0 Timber 3.1.1 NZS 3604 Paragraph 1.3 Definitions Add (in the definition for Good Ground): ""(liquefaction, lateral spread – for the Canterbury earthquake region only)"" after ""subsidence"" in subparagraph (c).","if( and( expression( function( is), atom( relation( material), variable( structure)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.paragraph1.3.definitions.goodground.subparagraph( c))))), then( and( obligation( expression( function( has), atom( relation( content), variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( add))), obligation( expression( function( after), atom( relation( location), variable( modification)), data( 'subsidence'))), obligation( expression( function( equal), atom( relation( text), variable( modification)), data( '( liquefaction, lateral spread - for the canterbury earthquake region only)')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2.0.2,All the area within the Christchurch City Council boundary is within Zone 2.,"if( and( expression( function( within), atom( variable( space)), data( boundary)), expression( function( for), atom( variable( boundary)), data( christchurch city council)))), then( obligation( expression( function( within), atom( relation( location), variable( space)), data( zone2))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2.0.3,The lowest zone within the Selwyn or Waimakariri District Council boundaries is within Zone 2. Areas within Selwyn District that are designated as Zone 1 in NZS 3604 shall become Zone 2.,"if( or( and( expression( function( within), atom( relation( location), variable( zone)), data( boundary)), or( expression( function( for), atom( variable( boundary)), data( selwyn district council)), expression( function( for), atom( variable( boundary)), data( waimakariri district council))), expression( function( is), atom( variable( zone)), data( lowest))), and( expression( function( within), atom( variable( space)), data( selwyn district council)), expression( function( is), atom( variable( space)), data( zone1))))), then( and( obligation( expression( function( within), atom( variable( zone)), data( zone2))), obligation( expression( function( is), atom( variable( space)), data( zone2)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2A.0.1,3.0 Timber 3.1.2A NZS 3604 Clause 7.4.1.3 Delete Subclause 7.4.1.3 (c).,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.clause7.4.1.3.subclause.7.4.1.3( c))))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( delete)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2B.0.1,"3.0 Timber 3.1.2B NZS 3604 Figure 7.10(b) On the plan view replace the text ""2/M12 x 250 mm coach screws at 140 crs"" with ""2/M12 x 240 mm coach screws at 140 crs vertically."" On the plan view replace ""2/M12 at 400 crs"" twice with ""2 M12 bolts at 140crs vertically to capture end joist laminations and blocking, and boundary joist laminations and blocking, at post centrelines.""","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.10( b))), expression( function( has), atom( variable( x)), data( plan view)))), then( and( obligation( expression( function( has), atom( variable( plan view)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( equal), atom( relation( old text), variable( modification)), data( '2/m12 x 250 mm coach screws at 140 crs'))), obligation( expression( function( equal), atom( relation( new text), variable( modification)), data( '2/m12 x 240 mm coach screws at 140 crs vertically.')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2B.0.2,"3.0 Timber; On the plan view replace ""2/M12 at 400 crs"" twice with ""2 M12 bolts at 140crs vertically to capture end joist laminations and blocking, and boundary joist laminations and blocking, at post centrelines.""","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.10( b))), expression( function( has), atom( variable( x)), data( plan view)))), then( and( obligation( expression( function( has), atom( variable( plan view)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace all))), obligation( expression( function( equal), atom( relation( old text), variable( modification)), data( '2/m12 at 400 crs'))), obligation( expression( function( equal), atom( relation( new text), variable( modification)), data( '2 m12 bolts at 140crs vertically to capture end joist laminations & blocking, & boundary joist laminations & blocking, at post centrelines.')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2C.0.1,"3.0 Timber 3.1.2C NZS 3604 Figure 7.10(c) On the plan view insert the text ""At each strap location (at joist ends and nogging), 2/M12 x 240 mm long coach screws are required.""","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.10( c))), expression( function( has), atom( variable( x)), data( plan view)))), then( and( obligation( expression( function( has), atom( variable( plan view)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( insert))), obligation( expression( function( equal), atom( relation( text), variable( modification)), data( 'at each strap location ( at joist ends & nogging), 2/m12 x 240 mm long coach screws are required.')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2C.0.2,"3.0 Timber 3.1.2C NZS 3604 Figure 7.10(c) On the plan view, replace the text "" 2/M12 x 250 mm coach screws at 140 crs vertically"" with "" 2/M12 x 200mm coach screws at 140 crs vertically.""","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.10( c))), expression( function( has), atom( variable( x)), data( plan view)))), then( and( obligation( expression( function( has), atom( variable( plan view)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( equal), atom( relation( old text), variable( plan view)), data( '2/m12 x 250 mm coach screws at 140 crs vertically'))), obligation( expression( function( equal), atom( relation( new text), variable( plan view)), data( '2/m12 x 200mm coach screws at 140 crs vertically.')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2C.0.3,"3.0 Timber 3.1.2C NZS 3604 Figure 7.10(c ) On the section view, replace the text ""M12 x 200 mm coach screws at 400 crs vertically"" with M12 x 240 mm coach screws at 140 crs vertically.","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.10( c))), expression( function( has), atom( variable( x)), data( section view)), expression( function( has), atom( variable( section view)), data( modification)))), then( and( obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( equal), atom( relation( old text), variable( section view)), data( 'm12 x 200 mm coach screws at 400 crs vertically'))), obligation( expression( function( equal), atom( relation( new text), variable( section view)), data( 'm12 x 240 mm coach screws at 140 crs vertically.')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.3.0.1,3.0 Timber 3.1.3 NZS 3604 Clause 7.5.2.3 Delete: Clause 7.5.2.3 Replace with: Rule 3.1.3.0.2 and 3.1.3.0.3,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.clause7.5.2.3)))), then( and( obligation( expression( function( has), atom( relation( content), variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( is), atom( relation( content), variable( x)), data( rule))), and( obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 3.1.3.0.2))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 3.1.3.0.3))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.3.0.2,"3.0 Timber; The combined foundation and edge details shall be constructed as shown in Figures 7.13(B), 7.14(B) or (C)","if( expression( function( is), atom( relation( material), variable( construction)), data( timber))), then( and( or( obligation( expression( function( as per), atom( relation( foundation), variable( construction)), data( figure7.13 b))), obligation( expression( function( as per), atom( relation( foundation), variable( construction)), data( figure7.14 b))), obligation( expression( function( as per), atom( relation( foundation), variable( construction)), data( figure7.14 c)))), or( obligation( expression( function( as per), atom( relation( edge), variable( construction)), data( figure7.13 b))), obligation( expression( function( as per), atom( relation( edge), variable( construction)), data( figure7.14 b))), obligation( expression( function( as per), atom( relation( edge), variable( construction)), data( figure7.14 c))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.3.0.3,The combined foundation and edge details shall be constructed as shown in Figures 7.15(B) and 7.16(B) or (C) for foundations supporting a masonry veneer.,"if( expression( function( is), atom( variable( masonry veneer)), data( true))), then( and( or( obligation( expression( function( as per), atom( relation( foundation), variable( masonry veneer)), data( figure7.15 b))), obligation( expression( function( as per), atom( relation( foundation), variable( masonry veneer)), data( figure7.16 b))), obligation( expression( function( as per), atom( relation( foundation), variable( masonry veneer)), data( figure7.16 c)))), or( obligation( expression( function( as per), atom( relation( edge), variable( masonry veneer)), data( figure7.15 b))), obligation( expression( function( as per), atom( relation( edge), variable( masonry veneer)), data( figure7.16 b))), obligation( expression( function( as per), atom( relation( edge), variable( masonry veneer)), data( figure7.16 c))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.4.0.1,3.0 Timber 3.1.4 NZS 3604 Figure 7.13 Delete: Figure 7.13(A) – Foundation edge details – In situ concrete – Dimensions & reinforcing for single storey.,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.13( a))))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( delete)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.4.0.2,"3.0 Timber; Amend title of Figure 7.13(B) to ""Dimensions & reinforcing for 1 or 2 storeys"".","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.13( b))))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( variable( modification)), data( amend))), obligation( expression( function( is), atom( relation( location), variable( modification)), data( title))), or( obligation( expression( function( is), atom( relation( text), variable( modification)), data( 'dimensions and reinforcing for 1))), obligation( expression( function( is), atom( relation( text), variable( modification)), data( 2 storeys'))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.5.0.1,3.0 Timber 3.1.5 NZS 3604 Figure 7.14 Delete: Figure 7.14(A) – Foundation edge details – Concrete masonry – Single storey,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure.7.14( a))))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( delete)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.5.0.2,"3.0 Timber; Amend title of Figure 7.14(B) to ""1 or 2 storeys"", and add a note: Rule 3.1.5.0.3","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure7.14( b))))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( amend))), obligation( expression( function( is), atom( relation( location), variable( modification)), data( title))), or( obligation( expression( function( is), atom( relation( text), variable( modification)), data( '1))), obligation( expression( function( is), atom( relation( text), variable( modification)), data( 2 storeys')))), obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( note))), obligation( expression( function( is), atom( relation( content), variable( modification)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 3.1.5.0.3)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.5.0.3,"for a single storey foundation, 15 Series masonry may be used and the minimum footing width may be 190 mm","if( expression( function( is), atom( relation( height), variable( foundation)), data( 1 storey))), then( and( permission( expression( function( is), atom( relation( material), variable( foundation)), data( masonry))), expression( function( is), atom( relation( type), variable( masonry)), data( 15 series)), permission( expression( function( equal), expression( function( min), atom( relation( width), variable( footing))), data( baseunit( prefix( milli), kind( metre)), value( 190.0))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.6.0.1,3.0 Timber 3.1.6 NZS 3604 Figure 7.15 Delete: Figure 7.15(A) – Masonry veneer foundation edge details – Dimensions and reinforcement for single storeys.,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure.7.15( a))))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( delete)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.7.0.1,3.0 Timber 3.1.7 NZS 3604 Figure 7.16 Delete: Figure 7.16 (A) – Masonry veneer foundation edge details – Concrete masonry – Single storey.,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure.7.16( a))))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( delete)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.8.0.1,3.0 Timber 3.1.8 NZS 3604 Clause 7.5.8.1 Delete: Clause 7.5.8.1 Replace with: Rule 3.1.8.0.2,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.clause7.5.8.1)))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( is), atom( relation( content), variable( modification)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 3.1.8.0.2)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.8.0.2,"Clause 7.5.8.1 All slab-on-ground floors shall be reinforced concrete in accordance with Clauses 7.5.8.3, 7.5.8.4 and 7.5.8.6.4. All reinforcing steel, including welded mesh, shall be Ductility Class E in accordance with NZS 4671.","if( and( expression( function( is), atom( relation( construction), variable( floor)), data( slab on ground)), expression( function( has), atom( variable( slab on ground)), data( reinforcing)), expression( function( is), atom( relation( material), variable( reinforcing)), data( concrete)), expression( function( has), atom( variable( reinforcing)), data( reinforced steel)), expression( function( include), atom( variable( reinforced steel)), data( welded mesh)))), then( and( and( obligation( expression( function( comply with), atom( variable( reinforcing)), data( clause7.5.8.3))), obligation( expression( function( comply with), atom( variable( reinforcing)), data( clause7.5.8.4))), obligation( expression( function( comply with), atom( variable( reinforcing)), data( clause7.5.8.6.4)))), obligation( expression( function( is), atom( relation( type), variable( reinforced steel)), data( ductlity class e))), obligation( expression( function( comply with), atom( variable( reinforced steel)), data( nzs4671)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.8.0.3,"Where Grade 500E welded steel mesh is specified, it shall meet the requirements of Paragraph 14.0 in B1/VM1.","if( and( expression( function( is), atom( relation( material), variable( mesh sheet)), data( steel)), expression( function( is), atom( relation( type), variable( mesh sheet)), data( welded grade500 e)))), then( obligation( expression( function( comply with), atom( variable( mesh sheet)), data( b1vm1.paragraph14))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.9.0.1,3.0 Timber 3.1.9 NZS 3604 Clause 7.5.8.3 Delete: Clause 7.5.8.3 Replace with: Rule 3.1.9.0.2,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.clause7.5.8.3)))), then( and( obligation( expression( function( has), atom( relation( content), variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( is), atom( relation( content), variable( x)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 3.1.9.0.2)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.9.0.2,"Clause 7.5.8.3 All slab-on-ground reinforcing shall extend to within 75 mm of the outside edge of the slab (including the foundation wall) and shall consist of a minimum 2.27 kg/m2 welded reinforcing mesh sheets (1.14 kg/m2 in each direction), which shall be lapped at sheet joints such that the overlap measurement between the outmost cross wires of each fabric sheet is equal to the greater of one of the following: - the spacing of cross wires plus 50 mm, - 150 mm or - the manufacturer's requirements. Slabs shall have a maximum dimension of 24 m between free joints.","if( and( expression( function( is), atom( relation( material), variable( slab)), data( concrete)), expression( function( is), atom( relation( construction), variable( slab)), data( slab on ground)), expression( function( has), atom( variable( slab on ground)), data( reinforcing)), expression( function( has), atom( variable( slab)), data( outside edge)))), then( and( obligation( expression( function( within), atom( relation( extension), variable( reinforcing)), data( outside edge))), obligation( expression( function( less than equal), atom( variable( extension)), data( baseunit( prefix( milli), kind( metre)), value( 75.0)))), obligation( expression( function( is), atom( relation( type), variable( reinforcing)), data( mesh sheet))), obligation( expression( function( is), atom( relation( type), variable( mesh sheet)), data( welded))), obligation( expression( function( greater than equal), atom( relation( weight), variable( mesh sheet)), data( derivedunit( baseunit( prefix( kilo), kind( gram)), operator( name( division)), baseunit( exponent( 2.0), kind( metre))), value( 2.27)))), obligation( expression( function( greater than equal), atom( relation( weight per direction), variable( mesh sheet)), data( derivedunit( baseunit( prefix( kilo), kind( gram)), operator( name( division)), baseunit( exponent( 2.0), kind( metre))), value( 1.14)))), obligation( expression( function( has), atom( relation( joint), variable( mesh sheet)), data( overlap))), obligation( expression( function( in between), atom( relation( measurement), variable( overlap)), data( cross wire))), obligation( expression( function( is), atom( relation( location), variable( cross wire)), data( outermost))), obligation( expression( function( part of), atom( variable( cross wire)), data( mesh sheet))), expression( function( define), atom( relation( spacing), variable( cross wire)), data( a)), expression( function( define), atom( relation( dimension), variable( manufacturer requirement)), data( b)), expression( function( define), atom( relation( collection), variable( max values)), data( new)), expression( function( include), atom( variable( a+50mm)), data( max values)), expression( function( include), atom( variable( 150 mm)), data( max values)), expression( function( include), atom( variable( b)), data( max values)), obligation( expression( function( equal), expression( function( max), atom( variable( max values))), data( measurement))), obligation( expression( function( in between), atom( relation( dimension), variable( slab)), data( free joints))), obligation( expression( function( equal), atom( relation( dimension), variable( slab)), data( baseunit( kind( metre)), value( 24.0))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.10.0.1,3.0 Timber 3.1.10 NZS 3604 Clause 7.5.8.6.2 Delete: Clause 7.5.8.6.2,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.clause7.5.8.6.2)))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( delete)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.11.0.1,"3.0 Timber 3.1.11 NZS 3604 Figure 7.18 Delete title: Figure 7.18 – Irregular slab (plan view) (see 7.5.8.6.2) Replace with: ""Figure 7.18 – Irregular slab (plan view) (see 7.5.8.6.4)"".","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.figure.7.18)))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( replace))), obligation( expression( function( is), atom( relation( location), variable( modification)), data( title))), obligation( expression( function( equal), atom( relation( old text), variable( modification)), data( 'figure 7.18 – irregular slab ( plan view) ( see 7.5.8.6.2)'))), obligation( expression( function( equal), atom( relation( new text), variable( modification)), data( 'figure 7.18 - irregular slab ( plan view) ( see 7.5.8.6.4)')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.12.0.1,3.0 Timber 3.1.12 NZS 3604 Clause 7.5.8.6.3 Delete: Clause 7.5.8.6.3.,"if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604.clause.7.5.8.6.3)))), then( and( obligation( expression( function( has), atom( variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( delete)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.13.0.1,"3.0 Timber 3.1.13 NZS 3604 New Clause Add new: Title: ""Clause 7.5.8.8 Free Joints."" Rule 3.1.13.0.2 ","if( and( expression( function( is), atom( relation( material), variable( construction)), data( timber)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs3604)))), then( and( obligation( expression( function( has), atom( relation( content), variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( add clause))), obligation( expression( function( equal), atom( relation( title), variable( modification)), data( 'clause 7.5.8.8 free joints'))), obligation( expression( function( is), atom( relation( content), variable( modification)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 3.1.13.0.2)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.13.0.2,"At free joints, slab reinforcement shall be terminated and there shall be no bonding between vertical concrete faces (prevented by using building paper or a bituminous coating). ","if( and( expression( function( has), atom( variable( slab)), data( joint)), expression( function( is), atom( relation( type), variable( joint)), data( free)), expression( function( has), atom( variable( slab)), data( reinforcement)), expression( function( has), atom( variable( reinforcement)), data( vertical face)), expression( function( is), atom( relation( material), variable( vertical face)), data( concrete)))), then( and( obligation( expression( function( at), atom( relation( termination), variable( reinforcement)), data( joint))), obligation( not( expression( function( has), atom( variable( vertical face)), data( bonding)))), or( expression( function( by), atom( relation( prevention), variable( bonding)), data( building paper)), expression( function( by), atom( relation( prevention), variable( bonding)), data( bituminous coating)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r4.1.0.1,Structure Design 4.0 Earth Buildings 4.1 NZS 4299 subject to the following modifications:,"if( expression( function( is), atom( relation( material), variable( construction)), data( earth))), then( obligation( expression( function( comply with), atom( relation( design), variable( structure)), data( nzs4299))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r4.1.1.0.1,"4.0 Earth Buildings 4.1.1 NZS 4299, Paragraph 1.3 Definitions Add (in the definition for Good Ground): ""(liquefaction, lateral spread – for the Canterbury earthquake region only)"" after ""subsidence"" in subparagraph (c).","if( and( expression( function( is), atom( relation( material), variable( construction)), data( earth)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs4299.paragraph1.3.definitions.goodground.subparagraph( c))))), then( and( obligation( expression( function( has), atom( relation( content), variable( x)), data( modification))), obligation( expression( function( is), atom( relation( type), variable( modification)), data( add))), obligation( expression( function( after), atom( relation( location), variable( modification)), data( 'subsidence'))), obligation( expression( function( equal), atom( relation( text), variable( modification)), data( '( liquefaction, lateral spread - for the canterbury earthquake region only)')))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r4.1.2.0.1,"4.0 Earth Buildings 4.1.2 NZS 4299, Clause 2.3 Earthquake zones Add to the end of Clause 2.3: Rule 4.1.2.0.2","if( and( expression( function( is), atom( relation( material), variable( construction)), data( earth)), expression( function( define), atom( variable( x)), data( new)), expression( function( is), atom( variable( x)), data( nzs4299.clause2.3)))), then( and( obligation( expression( function( has), atom( relation( content), variable( x)), data( modification))), obligation( expression( function( is), atom( relation( location), variable( modification)), data( end))), obligation( expression( function( is), atom( relation( content), variable( modification)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 4.1.2.0.2)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r4.1.2.0.2,The earthquake zone factor > 0.6 shall apply to the Canterbury earthquake region.,"if( expression( function( is), atom( variable( canterbury earth quake region)), data( true))), then( and( obligation( expression( function( has), atom( variable( canterbury earth quake region)), data( earth quake zone factor))), obligation( expression( function( greater than), atom( variable( earth quake zone factor)), data( 0.6)))))"
