file,number,text,lrml
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.4.1.0.1,3.4.1 Backflow protection shall be provided where it is possible for water or contaminants to backflow into the potable water supply system.,"if( expression( function( is), atom( relation( type), variable( water supply system)), data( potable))), then( and( obligation( expression( function( has), atom( variable( water supply system)), data( backflow protection))), or( obligation( expression( function( for), atom( variable( backflow protection)), data( water))), obligation( expression( function( for), atom( variable( backflow protection)), data( contaminant))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.4.5.0.1,Water supply system 3.4.5 The selection of the appropriate backflow protection for the cross connection hazard is given in Table 2.,"if( expression( function( has), atom( variable( water supply system)), data( cross connection hazard))), then( obligation( expression( function( as per), atom( relation( backflow protection), variable( water supply system)), data( nzbc g12as1 t2))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.4.6.0.1,3.4.6 All backflow prevention devices must be testable in service to verify effective performance.,"if( expression( function( is), atom( relation( status), variable( backflow protection)), data( in service))), then( obligation( expression( function( is), atom( variable( backflow protection)), data( testable))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.5.2.0.1,3.5.2 To ensure the air gap distance is maintained the overflow pipe discharge flow rate shall be no less than the inlet pipe flow rate.,"if( and( expression( function( define), atom( relation( flow rate), variable( overflow pipe)), data( x0)), expression( function( define), atom( relation( flow rate), variable( inlet pipe)), data( x1)))), then( obligation( expression( function( greater than equal), atom( variable( x0)), data( x1))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.5.4.0.1,"3.5.4 Where any fixture or tank has more than one supply pipe, the air gap separation shall be the greater of 25 mm or twice the sum of the inlet pipe diameters and shall also comply with Paragraph 3.5.2.","if( or( and( expression( function( has), atom( variable( fixture)), data( supply pipe)), expression( function( greater than), expression( function( count), atom( variable( supply pipe))), data( 1))), and( expression( function( has), atom( variable( tank)), data( supply pipe)), expression( function( greater than), expression( function( count), atom( variable( supply pipe))), data( 1))))), then( and( expression( function( define), atom( relation( diameter sum), variable( inlet pipes)), data( x0)), obligation( expression( function( greater than), atom( variable( air gap separation)), data( baseunit( prefix( milli), kind( metre)), value( 25.0)))), obligation( expression( function( greater than), atom( variable( air gap separation)), data( 2 * x0))), obligation( expression( function( comply with), atom( variable( air gap separation)), data( nzbc g12as 1.3.5.2)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.a.1,3.6.2 Manufacture; Backflow prevention devices shall be manufactured as follows: a) Reduced pressure zone devices to AS/NZS 2845.1 Section 12 (see Figure 2 (a)),"if( expression( function( is), atom( variable( backflow prevention device)), data( reduced pressure zone device))), then( obligation( expression( function( comply with), atom( variable( reduced pressure zone device)), data( nzs 2845.1 12))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.b.1,3.6.2 Manufacture; Backflow prevention devices shall be manufactured as follows: Double check valve devices to AS/NZS 2845.1 Section 10 (see Figure 2 (b)),"if( expression( function( is), atom( variable( backflow prevention device)), data( double check valve device))), then( obligation( expression( function( comply with), atom( variable( double check valve device)), data( nzs 2845.1 10))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.c.1,"3.6.2 Manufacture; Backflow prevention devices shall be manufactured as follows: Pressure type vacuum breakers to AS/NZS 2845.1 Section 9, (see Figure 2 (c))","if( expression( function( is), atom( variable( backflow prevention device)), data( pressure type vacuum breaker))), then( obligation( expression( function( comply with), atom( variable( pressure type vacuum breaker)), data( nzs 2845.1 9))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.d.1,Backflow prevention devices shall be manufactured as follows: Atmospheric vacuum breakers to AS/NZS 2845.1 Section 4 for atmospheric vacuum breakers (see Figure 2 (d)).,"if( expression( function( is), atom( variable( backflow prevention device)), data( atmospheric vacuum breaker))), then( obligation( expression( function( comply with), atom( variable( atmospheric vacuum breaker)), data( nzs 2845.1 4))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.6.2.0.1.e.1,3.6.2 Manufacture; Backflow prevention devices shall be manufactured as follows: AS/NZS 2845.1 Section 5 for hose tap vacuum breakers.,"if( expression( function( is), atom( variable( backflow prevention device)), data( hose tap vacuum breaker))), then( obligation( expression( function( comply with), atom( variable( hose tap vacuum breaker)), data( nzs 2845.1 5))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.7.2.0.1.1,Piped Water Supply System 3.7.2 Reduced pressure zone devices shall be tested and verified as meeting the test requirements of AS 2845.3 or NZ backflow testing standard.,"if( expression( function( has), atom( variable( piped water supply system)), data( reduced pressure zone device))), then( or( obligation( expression( function( comply with), atom( variable( reduced pressure zone device)), data( as 2845.3))), obligation( expression( function( comply with), atom( variable( reduced pressure zone device)), data( nz backflow testing standard)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.7.2.0.1.2,Piped Water Supply System 3.7.2 Double check valves shall be tested and verified as meeting the test requirements of AS 2845.3 or NZ backflow testing standard.,"if( expression( function( has), atom( variable( piped water supply system)), data( double check valve))), then( or( obligation( expression( function( comply with), atom( variable( double check valve)), data( as 2845.3))), obligation( expression( function( comply with), atom( variable( double check valve)), data( nz backflow testing standard)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r3.7.2.0.1.3,Piped Water Supply System 3.7.2 Pressure vacuum breakers shall be tested and verified as meeting the test requirements of AS 2845.3 or NZ backflow testing standard.,"if( expression( function( has), atom( variable( piped water supply system)), data( pressure vacuum breaker))), then( or( obligation( expression( function( comply with), atom( variable( pressure vacuum breaker)), data( as 2845.3))), obligation( expression( function( comply with), atom( variable( pressure vacuum breaker)), data( nz backflow testing standard)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.1.1.0.1,"5.1.1 To ensure the health and safety of people in the event of the water main supply being interrupted, buildings having the classification of Community Care (e.g. hospitals, old people's homes, prisons) shall be provided with cold water storage of no less than 50 litres per person.","if( expression( function( is), atom( relation( type), variable( building)), data( community care))), then( and( obligation( expression( function( has), atom( variable( building)), data( cold water storage))), obligation( expression( function( greater than equal), atom( relation( capacity), variable( cold water storage)), data( 50 l/person)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.1.0.1,Water tanks in roof spaces shall be located and supported as detailed in Figure 4.,"if( expression( function( in), atom( variable( water tank)), data( roof space))), then( and( obligation( expression( function( comply with), atom( relation( location), variable( water tank)), data( nzbc g12as1 f4))), obligation( expression( function( comply with), atom( relation( support), variable( water tank)), data( nzbc g12as1 f4)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.4.0.1.a.1,Piped water supply system 5.2.4 Covers; Covers shall be provided to: a) Potable water tanks to prevent contamination and the entry of vermin,"if( expression( function( has), atom( variable( piped water supply system)), data( potable water tank))), then( obligation( expression( function( has), atom( variable( potable water tank)), data( cover))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.4.0.1.b.1,Piped water supply system; Covers shall be provided to: All tanks located in roof spaces to prevent condensation damaging building elements.,"if( and( expression( function( has), atom( variable( piped water supply system)), data( water tank)), expression( function( is), atom( relation( location), variable( water tank)), data( roof space)))), then( obligation( expression( function( has), atom( variable( water tank)), data( cover))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.5.0.1,Covers to water tanks shall be removable or shall contain a covered opening to allow access for inspection and maintenance. A minimum height clearance of 350 mm above the opening is necessary for easy access.,"if( expression( function( has), atom( variable( water tank)), data( cover))), then( or( obligation( expression( function( is), atom( variable( cover)), data( removable))), and( obligation( expression( function( has), atom( variable( cover)), data( covered opening))), obligation( expression( function( is), atom( relation( height clearance), variable( covered opening)), data( baseunit( prefix( milli), kind( metre)), value( 350.0)))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.2.7.0.1,Piped water supply system; The method illustrated in Figure 4 is acceptable for water tanks up to 150 litre capacity and the maximum height to breadth ratio of 1:1.,"if( and( expression( function( has), atom( variable( piped water supply system)), data( water tank)), expression( function( less than equal), atom( relation( capacity), variable( water tank)), data( baseunit( kind( litre)), value( 150.0))), expression( function( less than equal), atom( relation( height to breadth ratio), variable( water tank)), data( 1.0)))), then( expression( function( comply with), atom( variable( water tank support)), data( nzbc g12as1 f4)))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.3.1.0.1,"Piped water supply system; 5.3.1 Pipe sizing; Pipes shall be sized: a) To achieve the flow rates given in Table 3, b) Using the sizes given in Table 4.","if( expression( function( has), atom( variable( piped water supply system)), data( pipe))), then( or( obligation( expression( function( comply with), atom( relation( flow rate), variable( pipe)), data( nzbc g12as1 t3))), obligation( expression( function( comply with), atom( relation( size), variable( pipe)), data( nzbc g12as1 t4)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r5.4.3.0.1,5.4.3 Provision shall be made for draining storage water heaters in accordance with Figure 7.,"if( expression( function( is), atom( relation( type), variable( water heater)), data( storage))), then( obligation( expression( function( comply with), atom( relation( drain), variable( water heater)), data( nzbc g12as1 f7))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.1.1.0.1,6.1.1 Water heaters shall comply with Table 5.,"if( expression( function( is), atom( variable( water heater)), data( true))), then( obligation( expression( function( comply with), atom( variable( water heater)), data( nzbc g12as1 t5))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.2.1.0.1,"6.2.1 Storage water heaters shall be supplied with cold water at a pressure not exceeding their working pressure by means of a: a) Water tank, b) Pressure reducing valve, c) Pressure limiting valve, or d) Mains pressure supply.","if( expression( function( is), atom( relation( type), variable( water heater)), data( storage))), then( and( obligation( expression( function( has), atom( variable( water heater)), data( cold water supply))), obligation( expression( function( less than equal), atom( relation( pressure), variable( cold water supply)), data( working pressure))), or( obligation( expression( function( by), atom( relation( working pressure), variable( cold water supply)), data( water tank))), obligation( expression( function( by), atom( relation( working pressure), variable( cold water supply)), data( pressure reducing valve))), obligation( expression( function( by), atom( relation( working pressure), variable( cold water supply)), data( pressure limiting valve))), obligation( expression( function( is), atom( variable( cold water supply)), data( mains pressure supply))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.2.2.0.1,"6.2.2 Storage water heaters supplied by other than a water tank shall include a non-return valve as shown in Figures 7, 8, 9 and 10 to prevent the storage water heater emptying and hot water flowing into the cold water supply and thence from the cold water taps.","if( and( expression( function( is), atom( relation( type), variable( water heater)), data( storage)), expression( function( has), atom( variable( water heater)), data( water supply)), not( expression( function( is), atom( variable( water supply)), data( water tank))))), then( and( obligation( expression( function( has), atom( variable( water heater)), data( non return valve))), obligation( expression( function( comply with), atom( variable( non return valve)), data( nzbc g12as1 f7))), obligation( expression( function( comply with), atom( variable( non return valve)), data( nzbc g12as1 f8))), obligation( expression( function( comply with), atom( variable( non return valve)), data( nzbc g12as1 f9))), obligation( expression( function( comply with), atom( variable( non return valve)), data( nzbc g12as1 f10)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.3.1.0.1,6.3.1 Electric and gas storage water heaters shall have their temperature controlled by a thermostat on each heating unit.,"if( or( expression( function( is), atom( relation( type), variable( water heater)), data( electric storage)), expression( function( is), atom( relation( type), variable( water heater)), data( gas storage)))), then( and( obligation( expression( function( has), atom( relation( temperature), variable( water heater)), data( controller))), expression( function( is), atom( variable( controller)), data( thermostat)), expression( rulestatement( expression( function( in), expression( function( for each), atom( variable( unit))), data( water heater))), appliedstatement( obligation( expression( function( has), atom( variable( unit)), data( thermostat)))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.3.2.0.1,6.3.2 Open vented storage water heaters shall have a vent pipe complying with Paragraph 6.8.,"if( expression( function( is), atom( relation( type), variable( water heater)), data( open vented storage))), then( and( obligation( expression( function( has), atom( variable( water heater)), data( vent pipe))), obligation( expression( function( comply with), atom( variable( vent pipe)), data( nzbc g12as1 6.8)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.3.3.0.1,"Water heater system 6.3.3 Valve vented (unvented) systems shall have: a) An expansion control valve b) A vacuum relief valve to prevent collapse of the storage water heater where it is not designed to withstand a full vacuum, and c) Valves complying with Table 6.","if( or( expression( function( is), atom( relation( type), variable( water heater system)), data( valve vented)), expression( function( is), atom( relation( type), variable( water heater system)), data( unvented)))), then( and( obligation( expression( function( has), atom( variable( water heater system)), data( expansion control valve))), or( obligation( expression( function( has), atom( variable( water heater system)), data( vacuum relief valve))), obligation( expression( function( for), atom( relation( design), variable( water heater system)), data( full vacuum)))), obligation( expression( function( comply with), atom( variable( expansion control valve)), data( nzbc g12as1 t6))), obligation( expression( function( comply with), atom( variable( vacuum relief valve)), data( nzbc g12as1 t6)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.4.2.0.1,6.4.2 Free outlet (push through) water heaters shall have a relief valve,"if( or( expression( function( is), atom( relation( type), variable( water heater)), data( free outlet)), expression( function( is), atom( relation( type), variable( water heater)), data( push through)))), then( obligation( expression( function( has), atom( variable( water heater)), data( relief valve))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.5.1.0.1,6.5.1 Electric thermostats and energy cut-off devices shall comply with NZS 6214 or AS 1308.,"if( or( expression( function( has), atom( variable( water heater system)), data( electric thermostat)), expression( function( has), atom( variable( water heater system)), data( energy cutoff device)))), then( and( or( obligation( expression( function( comply with), atom( variable( electric thermostat)), data( nzs 6214))), obligation( expression( function( comply with), atom( variable( electric thermostat)), data( as 1308)))), or( obligation( expression( function( comply with), atom( variable( energy cutoff device)), data( nzs 6214))), obligation( expression( function( comply with), atom( variable( energy cutoff device)), data( as 1308))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.5.2.0.1,6.1 Water heaters 6.5.2 Energy cut-off devices shall be designed to: a) Be reset manually,"if( expression( function( has), atom( variable( water heater system)), data( energy cutoff device))), then( and( obligation( expression( function( has), atom( variable( energy cutoff device)), data( reset function))), obligation( expression( function( is), atom( variable( reset function)), data( manual)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.2.0.1,"6.1 Water heaters 6.6.2 Pressure relief valves and expansion control valves shall have: a) A flow rate capacity of no less than the rate of cold water supply, and b) A maximum pressure rating of no more than the working pressure of the hot water storage vessel.","if( and( expression( function( has), atom( variable( water heater system)), data( valve)), or( expression( function( is), atom( relation( type), variable( valve)), data( pressure relief)), expression( function( is), atom( relation( type), variable( valve)), data( expansion control))))), then( and( obligation( expression( function( greater than equal), atom( relation( flow rate capacity), variable( valve)), data( cold water supply rate))), expression( function( define), atom( relation( working pressure), variable( hot water storage vessel)), data( x0)), obligation( expression( function( less than equal), atom( relation( max pressure rating), variable( valve)), data( x0)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.3.0.1,"6.6.3 Expansion control valves shall have a pressure rating of no less than that of the water supply pressure to the storage water heater, but less than the pressure rating of the relief valve.","if( and( expression( function( is), atom( relation( type), variable( water heater)), data( storage)), expression( function( has), atom( variable( water heater)), data( expansion control valve)))), then( and( expression( function( define), atom( relation( water supply pressure), variable( water heater)), data( x0)), obligation( expression( function( greater than equal), atom( relation( pressure rating), variable( expansion control valve)), data( x0))), expression( function( define), atom( relation( pressure rating), variable( relief valve)), data( x1)), obligation( expression( function( less than), atom( relation( pressure rating), variable( expansion control valve)), data( x1)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.4.0.1,6.6.4 The following valves shall have an energy rating greater than that of the energy sources heating the water: Temperature/pressure relief valve,"if( and( expression( function( has), atom( variable( water heater)), data( valve)), expression( function( is), atom( relation( type), variable( valve)), data( temperature pressure relief)))), then( and( expression( function( has), atom( variable( water heater)), data( energy source)), expression( function( define), atom( relation( energy rating), variable( energy source)), data( x0)), obligation( expression( function( greater than), atom( relation( energy rating), variable( valve)), data( x0)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.6.5.0.0.b.1,Pressure relief valves shall be located no further than 1 metre from the storage water heater,"if( and( expression( function( is), atom( relation( type), variable( water heater)), data( storage)), expression( function( has), atom( variable( water heater)), data( valve)), expression( function( is), atom( relation( type), variable( valve)), data( pressure relief)))), then( and( expression( function( define), atom( relation( location), variable( water heater)), data( x0)), obligation( expression( function( less than equal), atom( relation( location), variable( valve)), data( x0 + 1 m)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.7.1.0.1,"6.7.1 Relief valve drains (see Figures 12 and 13) shall be fitted to: a) Temperature/pressure relief valves, Pressure relief valves, and c) Expansion control valves.","if( and( expression( function( has), atom( variable( water heater)), data( valve)), or( expression( function( is), atom( relation( type), variable( valve)), data( temperature pressure relief)), expression( function( is), atom( relation( type), variable( valve)), data( pressure relief)), expression( function( is), atom( relation( type), variable( valve)), data( expansion control))))), then( obligation( expression( function( has), atom( variable( valve)), data( relief valve drain))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.8.1.0.1,6.8.1 Vent pipes for open vented storage water heaters shall comply with the provisions of Paragraphs 6.8.2 and 6.8.3.,"if( and( expression( function( is), atom( relation( type), variable( water heater)), data( open vented storage)), expression( function( has), atom( variable( water heater)), data( vent pipe)))), then( and( obligation( expression( function( comply with), atom( variable( vent pipe)), data( nzbc g12as1 6.8.2))), obligation( expression( function( comply with), atom( variable( vent pipe)), data( nzbc g12as1 6.8.3)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.9.1.0.1,"6.9.1 NZS 4603 is an acceptable solution for open vented low pressure storage water heaters, but may exceed the performance criteria of NZBC G12.","if( and( expression( function( is), atom( relation( type), variable( water heater)), data( open vented low pressure storage)), expression( function( define), atom( relation( performance criteria), variable( nzbc g12)), data( x0)), expression( function( comply with), atom( variable( water heater)), data( x0)))), then( permission( expression( function( comply with), atom( variable( water heater)), data( nzs 4603))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.10.1.0.1,"6.10.1 NZS 4607 is an acceptable solution for unvented (valve vented) storage water heaters, but may exceed the performance criteria of NZBC G12.","if( and( or( expression( function( is), atom( relation( type), variable( water heater)), data( unvented storage)), expression( function( is), atom( relation( type), variable( water heater)), data( valve vented storage))), expression( function( define), atom( relation( performance criteria), variable( nzbc g12)), data( x0)), expression( function( comply with), atom( variable( water heater)), data( x0)))), then( permission( expression( function( comply with), atom( variable( water heater)), data( nzs 4607))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.11.1.0.1,6.11.1 Water heaters shall be installed in accordance with the manufacturer's instructions.,"if( expression( function( equal), atom( variable( water heater)), data( true))), then( obligation( expression( function( comply with), atom( relation( installation), variable( water heater)), data( manufacturer instruction))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.12.1.0.1,6.12.1 The diameter of hot water supply pipes from storage water heaters and to sanitary fixtures shall be no less than those required by Table 4.,"if( and( expression( function( is), atom( relation( type), variable( water heater)), data( storage)), expression( function( in between), atom( variable( hot water supply pipe)), data( water heater)), expression( function( in between), atom( variable( hot water supply pipe)), data( sanitary fixture)))), then( obligation( expression( function( as per), atom( relation( diameter), variable( hot water supply pipe)), data( nzbc g12as1 t4))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.13.1.0.1,"6.13.1 Wet-back water heaters shall be: a) Connected only to open vented storage water heaters, or a water storage vessel (see Figure 15), and b) Made of copper.","if( expression( function( is), atom( relation( type), variable( water heater)), data( wetback))), then( and( or( permission( expression( function( connect), atom( variable( water heater)), data( open vented storage water heater))), permission( expression( function( connect), atom( variable( water heater)), data( water storage vessel)))), prohibition( expression( function( connect), atom( variable( water heater)), data( other device))), obligation( expression( function( is), atom( relation( material), variable( water heater)), data( copper)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.13.2.0.1,wet-back water heater 6.13.2 Copper pipework shall be used between the wet-back and the water tank.,"if( and( expression( function( is), atom( relation( type), variable( water heater)), data( wetback)), expression( function( has), atom( variable( water heater)), data( water tank)), expression( function( in between), atom( variable( pipe)), data( water heater)), expression( function( in between), atom( variable( pipe)), data( water tank)))), then( obligation( expression( function( is), atom( relation( material), variable( pipe)), data( copper))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.14.3.0.1,"6.14.3 Legionella bacteria; Irrespective of whether a mixing device is installed, the storage water heater control thermostat shall be set at a temperature of not less than 60°C to prevent the growth of Legionella bacteria.","if( and( expression( function( is), atom( relation( type), variable( water heater)), data( storage)), expression( function( has), atom( variable( water heater)), data( control thermostat)))), then( obligation( expression( function( greater than equal), atom( variable( control thermostat)), data( baseunit( kind( celsius)), value( 60.0)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.14.4.0.1,6.14.4 The water temperatures within flow and return circulating systems shall be maintained at not less than 60°C.,"if( expression( function( is), atom( relation( type), variable( water heater)), data( flow and return circulating system))), then( obligation( expression( function( greater than equal), atom( relation( water temperature), variable( water heater)), data( baseunit( kind( celsius)), value( 60.0)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.0.1.0.1,7.0.1 Water supply systems shall be installed to comply with the durability requirements of NZBC B2.,"if( expression( function( equal), atom( variable( water supply system)), data( true))), then( obligation( expression( function( comply with), atom( relation( installation), variable( water supply system)), data( nzbc b2))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.1.1.0.1,7.1.1 Pipes and their supports shall be electrochemically compatible.,"if( expression( function( has), atom( variable( pipe)), data( pipe support))), then( and( expression( function( define), atom( relation( material), variable( pipe)), data( x0)), expression( function( define), atom( relation( material), variable( pipe support)), data( x1)), obligation( expression( function( in between), atom( variable( electrochemical compatibility)), data( x0))), obligation( expression( function( in between), atom( variable( electrochemical compatibility)), data( x1)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.3.3.0.1,"Piped water supply system; Pipes penetrating concrete or masonry elements shall be either wrapped with a flexible material, or passed through a sleeve or duct, to permit free movement for expansion and contraction.","if( and( expression( function( has), atom( variable( piped water supply system)), data( pipe)), expression( function( into), atom( variable( pipe)), data( element)), or( expression( function( is), atom( relation( material), variable( element)), data( concrete)), expression( function( is), atom( relation( material), variable( element)), data( masonry))))), then( or( and( obligation( expression( function( has), atom( variable( pipe)), data( wrapping))), expression( function( is), atom( relation( material), variable( wrapping)), data( flexible))), and( obligation( expression( function( in between), atom( variable( sleeve)), data( element))), obligation( expression( function( in between), atom( variable( sleeve)), data( pipe)))), and( obligation( expression( function( in between), atom( variable( duct)), data( element))), obligation( expression( function( in between), atom( variable( duct)), data( pipe))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.4.1.0.1,Piped water supply system; 7.4.1 An acceptable method of installing uPVC pipe is given in NZS 7643.,"if( expression( function( has), atom( variable( piped water supply system)), data( u pvc pipe))), then( permission( expression( function( comply with), atom( relation( installation), variable( u pvc pipe)), data( nzs 7643))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r1.0.1.0.1,"1.0.1 This Acceptable Solution is limited to buildings and sitework having a catchment area of no more than 0.25 hectares and which are: a) Free from a history of flooding, b) Not adjacent to a watercourse, c) Not located in low lying area, and d) Not located in a secondary flow path.","if( and( or( expression( function( has), atom( variable( building)), data( catchment area)), expression( function( has), atom( variable( sitework)), data( catchment area))), expression( function( less than equal), atom( variable( catchment area)), data( baseunit( kind( hectare)), value( 0.25))), not( expression( function( is), atom( variable( catchment area)), data( floodprone))), not( expression( function( adjacent), atom( relation( location), variable( catchment area)), data( watercourse))), not( expression( function( is), atom( relation( location), variable( catchment area)), data( low lying))), not( expression( function( within), atom( relation( location), variable( catchment area)), data( secondary flow path))))), then( and( obligation( expression( function( comply with), atom( variable( building)), data( nzbc e1))), expression( function( comply with), atom( variable( sitework)), data( nzbc e1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1,2.0.1 Suspended floors and slabs on ground shall be at least 150 mm above the finished level of the surrounding ground immediately adjacent to the building,"if( and( expression( function( define), atom( relation( elevation), variable( suspended floor)), data( x0)), expression( function( define), atom( relation( elevation), variable( slab on ground)), data( x1)), expression( function( define), atom( relation( elevation), variable( ground)), data( x2)))), then( and( obligation( expression( function( greater than equal), atom( variable( x0)), data( x2 + 150 mm))), obligation( expression( function( greater than equal), atom( variable( x1)), data( x2 + 150 mm)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1.a.1,"2.0.1 Suspended floors and slabs on ground shall be at least 150 mm above the finished level of the surrounding ground immediately adjacent to the building, and: a) For sites level with or above the road, no less than 150 mm above the road crown on at least one cross-section through the building and roadway (see Figure 1).","if( and( expression( function( define), atom( relation( elevation), variable( suspended floor)), data( x0)), expression( function( define), atom( relation( elevation), variable( slab on ground)), data( x1)), expression( function( define), atom( relation( elevation), variable( site)), data( x2)), expression( function( define), atom( relation( elevation), variable( road)), data( x3)), expression( function( greater than equal), atom( variable( x2)), data( x3)), expression( function( define), atom( relation( elevation), variable( road crown)), data( x4)))), then( and( obligation( expression( function( greater than equal), atom( variable( x0)), data( x4 + 150 mm))), obligation( expression( function( greater than equal), atom( variable( x1)), data( x4 + 150 mm)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1.b.1,"2.0.1 Suspended floors and slabs on ground shall be, for sites below the road, no less than 150 mm above the lowest point on the site boundary (see Figure 2).","if( and( expression( function( define), atom( relation( elevation), variable( suspended floor)), data( x0)), expression( function( define), atom( relation( elevation), variable( slab on ground)), data( x1)), expression( function( define), atom( relation( elevation), variable( site)), data( x2)), expression( function( define), atom( relation( elevation), variable( road)), data( x3)), expression( function( less than), atom( variable( x2)), data( x3)), expression( function( define), atom( relation( elevation), variable( lowest point on site boundary)), data( x4)))), then( and( obligation( expression( function( greater than equal), atom( variable( x0)), data( x4 + 150 mm))), obligation( expression( function( greater than equal), atom( variable( x1)), data( x4 + 150 mm)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.1.1.0.1,3.1.1 Pipe materials shall comply with the standards given in Table 1.,"if( expression( function( equal), atom( relation( material), variable( pipe)), data( true))), then( obligation( expression( function( comply with), atom( relation( material), variable( pipe)), data( nzbc e1as1 t1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.2.1.0.1,Drains shall be capable of handling the rainfall during a storm. No drain shall have an internal diameter of less than 85 mm,"if( expression( function( is), atom( relation( type), variable( drain)), data( stormwater))), then( obligation( expression( function( greater than equal), atom( relation( internal diameter), variable( drain)), data( baseunit( prefix( milli), kind( metre)), value( 85.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.2.2.0.1.1,"3.2.2 Figure 3 provides a method for selecting the correct pipe size for a calculated modified catchment area, given as: Modified catchment area = 0.01 Al, where A = area being drained comprising plan roof area (m2) plus paved area (m2).","if( and( expression( function( define), atom( relation( area), variable( plan roof)), data( x0)), expression( function( define), atom( relation( area), variable( paved area)), data( x1)), expression( function( define), atom( variable( rainfall intensity)), data( x2)))), then( and( obligation( expression( function( equal), atom( variable( modified catchment area)), data( 0.01 * ( x0 + x1), * x2)))), permission( expression( function( as per), atom( relation( gradient), variable( drain)), data( nzbc e1as1 f3))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.1.0.1.1,3.3.1 Drains shall be laid on a uniform line and gradient between points of access (see Paragraph 3.7).,"if( and( expression( function( in between), atom( relation( section), variable( drain)), data( access point1)), expression( function( in between), atom( relation( section), variable( drain)), data( access point2)), expression( function( adjacent), atom( variable( access point1)), data( access point2)))), then( expression( rulestatement( expression( expression( function( for each), atom( relation( section), variable( drain))))), appliedstatement( and( obligation( not( expression( function( include), atom( variable( drain)), data( change in direction)))), obligation( not( expression( function( include), atom( variable( drain)), data( change in gradient))))))))"
