file,number,text,lrml
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.13.2.0.1,wet-back water heater 6.13.2 Copper pipework shall be used between the wet-back and the water tank.,"if(and(expr(fun(is),atom(rel(type),var(waterHeater)),data(wetbackWaterHeater)),expr(fun(has),atom(var(waterHeater)),data(waterTank)),and(expr(fun(inBetween),atom(var(pipe)),data(waterHeater)),expr(fun(inBetween),atom(var(pipe)),data(waterTank))))),then(obligation(expr(fun(is),atom(rel(material),var(pipe)),data(copper))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.14.3.0.1,"6.14.3 Legionella bacteria; Irrespective of whether a mixing device is installed, the storage water heater control thermostat shall be set at a temperature of not less than 60°C to prevent the growth of Legionella bacteria.","if(and(expr(fun(is),atom(rel(type),var(waterHeater)),data(storageWaterHeater)),expr(fun(has),atom(var(waterHeater)),data(controlThermostat)))),then(obligation(expr(fun(greaterThanEqual),atom(var(controlThermostat)),data(baseunit(kind(celsius)),value(60.0)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r6.14.4.0.1,6.14.4 The water temperatures within flow and return circulating systems shall be maintained at not less than 60°C.,"if(expr(fun(is),atom(rel(type),var(waterHeater)),data(flowAndReturnCirculatingSystem))),then(obligation(expr(fun(greaterThanEqual),atom(rel(waterTemperature),var(waterHeater)),data(baseunit(kind(celsius)),value(60.0)))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.0.1.0.1,7.0.1 Water supply systems shall be installed to comply with the durability requirements of NZBC B2.,"if(expr(fun(equal),atom(var(waterSupplySystem)),data(true))),then(obligation(expr(fun(complyWith),atom(rel(installation),var(waterSupplySystem)),data(nzbc_b2))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.1.1.0.1,7.1.1 Pipes and their supports shall be electrochemically compatible.,"if(expr(fun(has),atom(var(pipe)),data(pipeSupport))),then(and(expr(fun(define),atom(rel(material),var(pipe)),data(m1)),expr(fun(define),atom(rel(material),var(pipeSupport)),data(m2)),and(obligation(expr(fun(inBetween),atom(var(electrochemicalCompatibility)),data(m1))),obligation(expr(fun(inBetween),atom(var(electrochemicalCompatibility)),data(m2))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.3.3.0.1,"Piped water supply system; Pipes penetrating concrete or masonry elements shall be either wrapped with a flexible material, or passed through a sleeve or duct, to permit free movement for expansion and contraction.","if(and(expr(fun(has),atom(var(pipedWaterSupplySystem)),data(pipe)),expr(fun(into),atom(var(pipe)),data(element)),or(expr(fun(is),atom(rel(material),var(element)),data(concrete)),expr(fun(is),atom(rel(material),var(element)),data(masonry))))),then(or(and(obligation(expr(fun(has),atom(var(pipe)),data(wrapping))),expr(fun(is),atom(rel(material),var(wrapping)),data(flexible))),and(obligation(expr(fun(inBetween),atom(var(sleeve)),data(element))),obligation(expr(fun(inBetween),atom(var(sleeve)),data(pipe)))),and(obligation(expr(fun(inBetween),atom(var(duct)),data(element))),obligation(expr(fun(inBetween),atom(var(duct)),data(pipe))))))"
lrml/NZ_NZBC-G12AS1#3.12.lrml,r7.4.1.0.1,Piped water supply system; 7.4.1 An acceptable method of installing uPVC pipe is given in NZS 7643.,"if(expr(fun(has),atom(var(pipedWaterSupplySystem)),data(uPvcPipe))),then(permission(expr(fun(complyWith),atom(rel(installation),var(uPvcPipe)),data(nzs_7643))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r1.0.1.0.1,"1.0.1 This Acceptable Solution is limited to buildings and sitework having a catchment area of no more than 0.25 hectares and which are: a) Free from a history of flooding, b) Not adjacent to a watercourse, c) Not located in low lying area, and d) Not located in a secondary flow path.","if(and(or(expr(fun(has),atom(var(building)),data(catchmentArea)),expr(fun(has),atom(var(sitework)),data(catchmentArea))),expr(fun(lessThanEqual),atom(var(catchmentArea)),data(baseunit(kind(hectare)),value(0.25))),not(expr(fun(is),atom(var(catchmentArea)),data(floodprone))),not(expr(fun(adjacent),atom(rel(location),var(catchmentArea)),data(watercourse))),not(expr(fun(is),atom(rel(location),var(catchmentArea)),data(lowLying))),not(expr(fun(within),atom(rel(location),var(catchmentArea)),data(secondaryFlowPath))))),then(and(obligation(expr(fun(complyWith),atom(var(building)),data(nzbc_e1))),expr(fun(complyWith),atom(var(sitework)),data(nzbc_e1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1,2.0.1 Suspended floors and slabs on ground shall be at least 150 mm above the finished level of the surrounding ground immediately adjacent to the building,"if(and(expr(fun(define),atom(rel(elevation),var(suspendedFloor)),data(z1)),expr(fun(define),atom(rel(elevation),var(slabOnGround)),data(z2)),expr(fun(define),atom(rel(elevation),var(ground)),data(z3)))),then(and(obligation(expr(fun(greaterThanEqual),atom(var(z1)),data(z3 + 150 mm))),obligation(expr(fun(greaterThanEqual),atom(var(z2)),data(z3 + 150 mm)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1.a.1,"2.0.1 Suspended floors and slabs on ground shall be at least 150 mm above the finished level of the surrounding ground immediately adjacent to the building, and: a) For sites level with or above the road, no less than 150 mm above the road crown on at least one cross-section through the building and roadway (see Figure 1).","if(and(expr(fun(define),atom(rel(elevation),var(suspendedFloor)),data(z1)),expr(fun(define),atom(rel(elevation),var(slabOnGround)),data(z2)),expr(fun(define),atom(rel(elevation),var(site)),data(z3)),expr(fun(define),atom(rel(elevation),var(road)),data(z4)),expr(fun(greaterThanEqual),atom(var(z3)),data(z4)),expr(fun(define),atom(rel(elevation),var(roadCrown)),data(z5)))),then(and(obligation(expr(fun(greaterThanEqual),atom(var(z1)),data(z5 + 150 mm))),obligation(expr(fun(greaterThanEqual),atom(var(z2)),data(z5 + 150 mm)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r2.0.1.0.1.b.1,"2.0.1 Suspended floors and slabs on ground shall be, for sites below the road, no less than 150 mm above the lowest point on the site boundary (see Figure 2).","if(and(expr(fun(define),atom(rel(elevation),var(suspendedFloor)),data(z1)),expr(fun(define),atom(rel(elevation),var(slabOnGround)),data(z2)),expr(fun(define),atom(rel(elevation),var(site)),data(z3)),expr(fun(define),atom(rel(elevation),var(road)),data(z4)),expr(fun(lessThan),atom(var(z3)),data(z4)),expr(fun(define),atom(rel(elevation),var(lowestPointOnSiteBoundary)),data(z5)))),then(and(obligation(expr(fun(greaterThanEqual),atom(var(z1)),data(z5 + 150 mm))),obligation(expr(fun(greaterThanEqual),atom(var(z2)),data(z5 + 150 mm)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.1.1.0.1,3.1.1 Pipe materials shall comply with the standards given in Table 1.,"if(expr(fun(equal),atom(rel(material),var(pipe)),data(true))),then(obligation(expr(fun(complyWith),atom(rel(material),var(pipe)),data(t1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.2.1.0.1,Drains shall be capable of handling the rainfall during a storm. No drain shall have an internal diameter of less than 85 mm,"if(expr(fun(is),atom(rel(type),var(drain)),data(stormwater))),then(obligation(expr(fun(greaterThanEqual),atom(rel(internalDiameter),var(drain)),data(baseunit(prefix(milli),kind(metre)),value(85.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.2.2.0.1.1,"3.2.2 Figure 3 provides a method for selecting the correct pipe size for a calculated modified catchment area, given as: Modified catchment area = 0.01 Al, where A = area being drained comprising plan roof area (m2) plus paved area (m2).","if(and(expr(fun(define),atom(rel(area),var(planRoof)),data(a1)),expr(fun(define),atom(rel(area),var(pavedArea)),data(a2)),expr(fun(define),atom(var(rainfallIntensity)),data(i1)))),then(and(obligation(expr(fun(equal),atom(var(modifiedCatchmentArea)),data(0.01 * ((a1 + a2) * i1)))),permission(expr(fun(asPer),atom(rel(gradient),var(drain)),data(f3)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.1.0.1.1,3.3.1 Drains shall be laid on a uniform line and gradient between points of access (see Paragraph 3.7).,"if(and(and(expr(fun(inBetween),atom(rel(section),var(drain)),data(accessPoint1)),expr(fun(inBetween),atom(rel(section),var(drain)),data(accessPoint2))),expr(fun(adjacent),atom(var(accessPoint1)),data(accessPoint2)))),then(expr(rulestatement(expr(expr(fun(forEach),atom(rel(section),var(drain))))),appliedstatement(and(obligation(not(expr(fun(include),atom(var(drain)),data(changeInDirection)))),obligation(not(expr(fun(include),atom(var(drain)),data(changeInGradient))))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.1.0.1.2.1,The change in direction of a drain shall not exceed 90° at any point,"if(expr(fun(include),atom(var(drain)),data(changeInDirection))),then(obligation(expr(fun(lessThan),atom(var(changeInDirection)),data(baseunit(kind(angleDegree)),value(90.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.1.0.1.2.2,The change in direction of a drain where practical should be kept to less than 45° as illustrated in Figure 4.,"if(and(expr(fun(include),atom(var(drain)),data(changeInDirection)),expr(fun(is),atom(rel(small),var(changeInDirection)),data(practical)))),then(obligation(expr(fun(lessThan),atom(rel(changeInDirection),var(drain)),data(baseunit(kind(angleDegree)),value(45.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.3.2.0.1,"3.3.2 Where two drains intersect, the directions of flow as shown in Figure 5 shall be at an angle of 60° or less.","if(expr(fun(include),atom(var(drain)),data(drainIntersection))),then(obligation(expr(fun(lessThanEqual),atom(rel(angle),var(directionOfFlow)),data(baseunit(kind(angleDegree)),value(60.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.1.0.1,3.4.1 Minimum acceptable gradients for surface water drains are given in Table 2.,"if(expr(fun(is),atom(rel(type),var(drain)),data(surfaceWater))),then(expr(fun(complyWith),expr(fun(min),atom(rel(gradient),var(drain))),data(t2)))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1,"3.0 Drainage System Materials and Construction; 3.4.2 Restricted fall to outlet; Where the surface water sewer, road channel or other outfall is at too high a level to allow the gradient required by Table 2, the bubble-up chamber system shown in Figures 6 and 7 may be used.","if(and(expr(fun(greaterThan),atom(rel(elevation),var(outfall)),data(value)),expr(fun(asPer),atom(var(value)),data(t2)))),then(permission(expr(fun(has),atom(var(drain)),data(bubbleupChamber))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1.a.1,3.0 Drainage System Materials and Construction; The ground level adjacent to any downpipe discharging to the bubble-up chamber is at least 150 mm higher than the level of the top of the chamber outlet.,"if(and(expr(fun(has),atom(var(drain)),data(bubbleupChamber)),expr(fun(into),atom(rel(discharge),var(downpipe)),data(bubbleupChamber)),expr(fun(adjacent),atom(var(ground)),data(downpipe)),expr(fun(define),atom(rel(elevation),var(ground)),data(h1)),expr(fun(define),atom(rel(topOfOutlet),var(bubbleupChamber)),data(x)),expr(fun(define),atom(rel(elevation),var(x)),data(h2)),expr(fun(greaterThanEqual),atom(var(h1)),data(h2 + 150)))),then(permission(expr(fun(has),atom(var(drain)),data(bubbleupChamber))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1.b.1,3.0 Drainage System Materials and Construction; The bubble-up chamber system shown in Figures 6 and 7 may be used provided that: The connections between the drain and downpipes are sealed.,"if(expr(fun(has),atom(var(drain)),data(bubbleupChamber))),then(and(and(obligation(expr(fun(inBetween),atom(var(connection)),data(drain))),obligation(expr(fun(inBetween),atom(var(connection)),data(downpipe)))),obligation(expr(fun(is),atom(var(connection)),data(sealed)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.4.2.0.1.c.1,3.0 Drainage System Materials and Construction; The bubble-up chamber system shown in Figures 6 and 7 may be used provided that: The total chamber depth does not exceed 1.0 m.,"if(expr(fun(has),atom(var(drain)),data(bubbleupChamber))),then(obligation(expr(fun(lessThanEqual),atom(rel(depth),var(bubbleupChamber)),data(baseunit(kind(metre)),value(1.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.5.1.0.1,3.5.1 All joints in drains shall be watertight and prevent the infiltration of groundwater and the intrusion of tree roots.,"if(expr(fun(include),atom(var(drain)),data(joint))),then(and(obligation(expr(fun(is),atom(rel(joint),var(drain)),data(watertight))),obligation(expr(fun(has),atom(rel(joint),var(drain)),data(antiGroundwaterInfiltration))),obligation(expr(fun(has),atom(rel(joint),var(drain)),data(antiTreeRootIntrusion)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.5.2.0.1,3.5.2 Acceptable jointing methods and the relevant standards are given in Table 3. Jointing of drains shall be subject to the tests called for in Paragraph 3.8.,"if(expr(fun(include),atom(var(drain)),data(joint))),then(and(obligation(expr(fun(complyWith),atom(rel(joint),var(drain)),data(t3))),obligation(expr(fun(complyWith),atom(rel(joint),var(drain)),data(3.8.0.1)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1,"3.6 Surface water inlets to drains; 3.6.1 All surface water, except that collected directly from a roof, shall enter the drain via a sump","if(and(expr(fun(is),atom(rel(content),var(drainInlet)),data(surfaceWater)),not(expr(fun(from),atom(var(surfaceWater)),data(roof))))),then(obligation(expr(fun(is),atom(var(drainInlet)),data(sump))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1.a.1,"3.6 Surface water inlets to drains; Via a sump which has: a) A grating, hinged or removable for maintenance access. The grating shall comprise at least 35% openings. The smaller dimension of any individual opening shall not exceed 35 mm","if(expr(fun(is),atom(var(drainInlet)),data(sump))),then(and(obligation(expr(fun(include),atom(var(sump)),data(sumpGrating))),or(obligation(expr(fun(is),atom(var(sumpGrating)),data(hinged))),obligation(expr(fun(is),atom(var(sumpGrating)),data(removable)))),obligation(expr(fun(equal),atom(rel(opening),var(sumpGrating)),data(35 percent))),obligation(expr(fun(lessThanEqual),expr(fun(min),atom(rel(opening),var(sumpGrating))),data(baseunit(prefix(milli),kind(metre)),value(35.0))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1.b.1,3.6 Surface water inlets to drains; Via a sump which has: Capacity at the bottom for settlement of silt and debris,"if(expr(fun(is),atom(var(drainInlet)),data(sump))),then(obligation(expr(fun(include),atom(var(sump)),data(settlementCapacity))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1.c.1,3.6 Surface water inlets to drains; Via a sump which has: A submerged (or trapped) outlet which prevents floatable solids entering the drain. ,"if(expr(fun(is),atom(var(drainInlet)),data(sump))),then(or(obligation(expr(fun(include),atom(var(sump)),data(submergedOutlet))),obligation(expr(fun(include),atom(var(sump)),data(trappedOutlet)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.1.0.1,3.7.1 Access for maintenance shall be provided on all drains,"if(expr(fun(is),atom(var(drain)),data(true))),then(obligation(expr(fun(include),atom(var(drain)),data(accessPoint))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.2.0.1.a.1,3.7.2 Points of access shall be spaced at no further than: a) 50 m where rodding points are used.,"if(expr(fun(is),atom(var(accessPoint)),data(roddingPoint))),then(obligation(expr(fun(lessThanEqual),atom(rel(spacing),var(accessPoint)),data(baseunit(kind(metre)),value(50.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.2.0.1.b.1,"3.7.2 Points of access shall be spaced at no further than: 100 m where inspection points, inspection chambers or access chambers are used.","if(or(expr(fun(is),atom(var(accessPoint)),data(inspectionPoint)),expr(fun(is),atom(var(accessPoint)),data(inspectionChamber)),expr(fun(is),atom(var(accessPoint)),data(accessChamber)))),then(obligation(expr(fun(lessThanEqual),atom(rel(spacing),var(accessPoint)),data(baseunit(kind(metre)),value(100.0)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.3.0.1.a.1,"3.7.3 Points of access are required at: Changes in direction of greater than 45°,","if(and(expr(fun(include),atom(var(drain)),data(changeInDirection)),expr(fun(greaterThan),atom(var(changeInDirection)),data(baseunit(kind(angleDegree)),value(45.0))))),then(and(obligation(expr(fun(has),atom(var(drain)),data(accessPoint))),obligation(expr(fun(is),atom(rel(location),var(accessPoint)),data(changeInDirection)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.3.0.1.b.1,3.7.3 Points of access are required at: Changes in gradient of greater than 45°,"if(and(expr(fun(include),atom(var(drain)),data(changeInGradient)),expr(fun(greaterThan),atom(var(changeInGradient)),data(baseunit(kind(angleDegree)),value(45.0))))),then(and(obligation(expr(fun(has),atom(var(drain)),data(accessPoint))),obligation(expr(fun(is),atom(rel(location),var(accessPoint)),data(changeInGradient)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.3.0.1.c.1,"3.7.3 Points of access are required at: Junctions of drains other than a drain, serving a single downpipe, that is less than 2.0 m long.","if(and(expr(fun(include),atom(var(drain)),data(drainJunction)),expr(fun(into),atom(rel(flow),var(drain)),data(downpipe)),not(expr(fun(equal),expr(fun(count),atom(var(downpipe))),data(1))),not(expr(fun(lessThan),atom(rel(length),var(downpipe)),data(baseunit(kind(metre)),value(2.0)))))),then(and(obligation(expr(fun(has),atom(var(drain)),data(accessPoint))),obligation(expr(fun(is),atom(rel(location),var(accessPoint)),data(drainJunction)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.4.0.1,3.7.4 Inspection chambers or access chambers (see Figures 11 and 12) shall be provided where changes in both gradient and direction occur and where either is greater than 22.5°.,"if(and(expr(fun(include),atom(var(drain)),data(changeInDirection)),expr(fun(include),atom(var(drain)),data(changeInGradient)),expr(fun(define),atom(rel(location),var(changeInGradient)),data(c1)),expr(fun(define),atom(rel(location),var(changeInDirection)),data(c2)),expr(fun(equal),atom(var(c1)),data(c2)),or(expr(fun(greaterThan),atom(var(changeInDirection)),data(baseunit(kind(angleDegree)),value(22.5))),expr(fun(greaterThan),atom(var(changeInGradient)),data(baseunit(kind(angleDegree)),value(22.5)))))),then(and(obligation(expr(fun(has),atom(var(drain)),data(accessPoint))),obligation(expr(fun(is),atom(rel(location),var(accessPoint)),data(c1))),or(obligation(expr(fun(is),atom(rel(type),var(accessPoint)),data(inspectionChamber))),obligation(expr(fun(is),atom(rel(type),var(accessPoint)),data(accessChamber))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.5.0.1,"3.7.5 Where the depth to the invert of the drain exceeds 1.0 m, an inspection chamber is not acceptable and an access chamber shall be used.","if(and(expr(fun(has),atom(var(drain)),data(invert)),expr(fun(greaterThan),atom(rel(depth),var(invert)),data(baseunit(kind(metre)),value(1.0))))),then(and(obligation(expr(fun(has),atom(var(drain)),data(accessPoint))),prohibition(expr(fun(is),atom(rel(type),var(accessPoint)),data(inspectionChamber))),obligation(expr(fun(is),atom(rel(type),var(accessPoint)),data(accessChamber)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.6.0.1,3.7.6 Drain under buildings; Any drain laid under a building shall be run in a straight line from one side to the other.,"if(expr(fun(below),atom(rel(section),var(drain)),data(building))),then(obligation(not(expr(fun(include),atom(rel(section),var(drain)),data(changeInDirection)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.7.0.1,3.7.7 Access to a drain laid under a building shall be provided immediately outside the building. These points of access shall be located within 2.0 m of an exterior wall.,"if(expr(fun(below),atom(var(drain)),data(building))),then(and(obligation(expr(fun(has),atom(var(drain)),data(accessPoint))),obligation(expr(fun(inFrontOf),atom(rel(location),var(accessPoint)),data(building))),obligation(expr(fun(within),atom(rel(location),var(accessPoint)),data(baseunit(kind(metre)),value(2.0))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.8.0.1.1,3.7.8 Under a building the only acceptable inlets to a drain are from sealed roof-water downpipes.,"if(expr(fun(below),atom(var(drainInlet)),data(building))),then(and(obligation(expr(fun(is),atom(rel(type),var(drainInlet)),data(downpipe))),expr(fun(is),atom(var(drainInlet)),data(sealed))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.8.0.1.2,Inlet to a drain under a building; Access shall be provided to the drain via a sealed access point in the downpipe immediately above ground floor level.,"if(expr(fun(below),atom(var(drainInlet)),data(building))),then(and(obligation(expr(fun(has),atom(var(drainInlet)),data(accessPoint))),obligation(expr(fun(is),atom(var(accessPoint)),data(sealed))),obligation(expr(fun(above),atom(var(accessPoint)),data(groundFloorLevel))),obligation(expr(fun(is),atom(rel(location),var(accessPoint)),data(downpipe)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.8.1.0.1,3.8.1 Surface water drains shall be capable of passing one of the tests described in E1/VM1 Paragraph 8.0.,"if(expr(fun(is),atom(rel(type),var(drain)),data(surfaceWater))),then(obligation(expr(fun(complyWith),atom(var(drain)),data(nzbc_e1vm1_8.0))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.2.0.1,"3.9.2 Bedding and backfilling; Figure 13 gives acceptable solutions for the bedding and backfilling of the drainage pipes listed in Table 1 except where: a) The trench is located within or above peat, or b) Scouring of the trench is likely due to unstable soils, or d) The cover H to the pipe is more than 2.5 m.","if(and(expr(fun(within),atom(var(pipe)),data(trench)),or(expr(fun(has),atom(var(trench)),data(bedding)),expr(fun(has),atom(var(trench)),data(backfilling))),not(expr(fun(within),atom(rel(location),var(trench)),data(peat))),not(expr(fun(above),atom(rel(location),var(trench)),data(peat))),not(expr(fun(is),atom(var(soil)),data(unstable))),not(expr(fun(greaterThan),atom(rel(cover),var(pipe)),data(baseunit(kind(metre)),value(2.5)))))),then(and(permission(expr(fun(complyWith),atom(var(bedding)),data(f13))),permission(expr(fun(complyWith),atom(var(backfilling)),data(f13)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1,"3.9.3 Trench slope; Where the slope of the trench is 1 in 8 or greater, anti-scour blocks shall be provided.","if(expr(fun(greaterThanEqual),atom(rel(slope),var(trench)),data(8.0))),then(obligation(expr(fun(include),atom(var(trench)),data(antiScourBlocks))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.a.1,3.9.3 Trench slope; These anti-scour blocks shall be: Constructed from 150 mm thick concrete (17 MPa),"if(expr(fun(include),atom(var(trench)),data(antiScourBlocks))),then(and(obligation(expr(fun(is),atom(rel(material),var(antiScourBlocks)),data(concrete))),obligation(expr(fun(equal),atom(rel(thickness),var(antiScourBlocks)),data(baseunit(prefix(milli),kind(metre)),value(150.0)))),obligation(expr(fun(equal),atom(rel(strength),var(antiScourBlocks)),data(baseunit(kind(pascal),prefix(mega)),value(17.0))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.c.2,3.9.3 Trench slope; These anti-scour blocks shall be: Extended to ground level where the drain cover is less than 300 mm,"if(and(expr(fun(include),atom(var(trench)),data(antiScourBlocks)),expr(fun(lessThan),atom(rel(depth),var(drainCover)),data(baseunit(prefix(milli),kind(metre)),value(300.0))))),then(obligation(expr(fun(is),atom(rel(height),var(antiScourBlocks)),data(groundLevel))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.d.i.1,3.9.3 Trench slope; These anti-scour blocks shall be: Spaced at: 7.5 m centres for trench slopes between 1 in 8 and 1 in 5,"if(and(expr(fun(include),atom(var(trench)),data(antiScourBlocks)),expr(fun(greaterThanEqual),atom(rel(slope),var(trench)),data(8.0)),expr(fun(lessThan),atom(rel(slope),var(trench)),data(5.0)))),then(obligation(expr(fun(equal),atom(rel(spacing),var(antiScourBlocks)),data(7.5 m centres))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.d.ii.1,3.9.3 Trench slope; These anti-scour blocks shall be: Spaced at: 5.0 m centres for trench slopes greater than 1 in 5.,"if(and(expr(fun(include),atom(var(trench)),data(antiScourBlocks)),expr(fun(greaterThan),atom(rel(slope),var(trench)),data(5.0)))),then(obligation(expr(fun(equal),atom(rel(spacing),var(antiScourBlocks)),data(5.0 m centres))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.4.0.1.1,"3.9.4 Trench width; The width B of the trench shall be no less than the pipe diameter D plus 200 mm. Trench width at the top of the pipe shall be no more than 600 mm unless the pipe(s) in the trench are covered with concrete, as shown in Figure 13 (c).","if(and(expr(fun(within),atom(var(pipe)),data(trench)),expr(fun(define),atom(rel(width),var(trench)),data(b1)),expr(fun(define),atom(rel(diameter),var(pipe)),data(d)),expr(fun(define),atom(rel(width),var(trench)),data(b2)),expr(fun(define),expr(fun(topOf),atom(var(pipe))),data(t)),expr(fun(is),atom(rel(location),var(b2)),data(t)))),then(and(obligation(expr(fun(greaterThanEqual),atom(rel(width),var(b1)),data(d +  200 mm))),or(obligation(expr(fun(lessThanEqual),atom(rel(width),var(bt)),data(baseunit(kind(metre),prefix(milli)),value(600.0)))),and(obligation(expr(fun(has),atom(var(trench)),data(cover))),obligation(expr(fun(is),atom(rel(material),var(cover)),data(concrete)))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.5.0.1.a.1,Acceptable fill materials shown in Figure 13 are: Bedding material of clean granular non-cohesive material with a maximum particle size of 20 mm,"if(expr(fun(include),atom(var(trench)),data(bedding))),then(and(obligation(expr(fun(is),atom(rel(material),var(bedding)),data(clean))),obligation(expr(fun(is),atom(rel(material),var(bedding)),data(granular))),obligation(expr(fun(is),atom(rel(material),var(bedding)),data(nonCohesive))),obligation(expr(fun(lessThanEqual),atom(rel(particleSize),var(bedding)),data(baseunit(prefix(milli),kind(metre)),value(20.0))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.5.0.1.b.1,Acceptable fill materials shown in Figure 13 are: Selected compacted fill of any fine-grained soil or granular material which is free from topsoil and rubbish and has a maximum particle size of 20 mm,"if(and(expr(fun(include),atom(var(trench)),data(fill)),expr(fun(is),atom(rel(type),var(fill)),data(compacted)))),then(and(or(obligation(expr(fun(is),atom(rel(material),var(fill)),data(fineGrainedSoil))),obligation(expr(fun(is),atom(rel(material),var(fill)),data(granular)))),obligation(not(expr(fun(include),atom(rel(material),var(fill)),data(topsoil)))),obligation(not(expr(fun(include),atom(rel(material),var(fill)),data(rubbish)))),obligation(expr(fun(lessThanEqual),atom(rel(particleSize),var(fill)),data(baseunit(prefix(milli),kind(metre)),value(20.0))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.5.0.1.c.1,Acceptable fill materials shown in Figure 13 are: Ordinary fill which may comprise any fill or excavated material.,"if(expr(fun(is),atom(rel(type),var(fill)),data(ordinary))),then(permission(expr(fun(include),atom(var(trench)),data(fill))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.6.0.0.a.1,3.9.6 Placing and compacting a) Granular bedding and selected fill shall be placed in layers of no greater than 100 mm loose thickness and compacted.,"if(or(expr(fun(include),atom(var(trench)),data(granularBedding)),expr(fun(include),atom(var(trench)),data(selectedFill)))),then(and(obligation(expr(fun(in),atom(var(granularBedding)),data(layer))),obligation(expr(fun(in),atom(var(selectedFill)),data(layer))),obligation(expr(fun(lessThanEqual),atom(rel(thickness),var(layer)),data(baseunit(prefix(milli),kind(metre)),value(100.0)))),obligation(expr(fun(is),atom(var(layer)),data(compacted)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r4.1.1.0.1,4.1.1 Materials for downpipes shall comply with Table 4.,"if(expr(fun(equal),atom(var(downpipe)),data(true))),then(obligation(expr(fun(complyWith),atom(rel(material),var(downpipe)),data(t4))))"
