file,number,text,lrml
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1.b.1,"3.6.1 All surface water, except that collected directly from a roof, shall enter the drain via a sump which has: Capacity at the bottom for settlement of silt and debris","if(expr(fun(equal),atom(var(drainInlet)),data(sump))),then(obligation(expr(fun(include),atom(var(sump)),data(settlementCapacity))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.6.1.0.1.c.1,"3.6.1 All surface water, except that collected directly from a roof, shall enter the drain via a sump which has: A submerged (or trapped) outlet which prevents floatable solids entering the drain. ","if(expr(fun(equal),atom(var(drainInlet)),data(sump))),then(or(obligation(expr(fun(include),atom(var(sump)),data(submergedOutlet))),expr(fun(include),atom(var(sump)),data(trappedOutlet))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.1.0.1,3.7.1 Access for maintenance shall be provided on all drains,"if(expr(fun(equal),atom(var(drain)),data(TRUE))),then(obligation(expr(fun(include),atom(var(drain)),data(accessPoint))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.2.0.1.a.1,3.7.2 Points of access shall be spaced at no further than: a) 50 m where rodding points are used.,"if(expr(fun(equal),atom(var(accessPoint)),data(roddingPoint))),then(obligation(expr(fun(lessThanEqual),atom(rel(spacing),var(accessPoint)),data(50m))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.2.0.1.b.1,"3.7.2 Points of access shall be spaced at no further than: 100 m where inspection points, inspection chambers or access chambers are used.","if(or(expr(fun(equal),atom(var(accessPoint)),data(inspectionPoint)),expr(fun(equal),atom(var(accessPoint)),data(inspectionChamber)),expr(fun(equal),atom(var(accessPoint)),data(accessChamber)))),then(obligation(expr(fun(lessThanEqual),atom(rel(spacing),var(accessPoint)),data(100m))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.3.0.1.a.1,"3.7.3 Points of access are required at: Changes in direction of greater than 45°,","if(and(expr(fun(include),atom(var(drainDirection)),data(changeInDrainDirection)),expr(fun(greaterThan),atom(var(changeInDrainDirection)),data(45°)))),then(obligation(expr(fun(locatedAt),atom(var(accessPoint)),data(changeInDrainDirection))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.3.0.1.b.1,3.7.3 Points of access are required at: Changes in gradient of greater than 45°,"if(and(expr(fun(include),atom(var(drain)),data(changeInDrainGradient)),expr(fun(greaterThan),atom(var(changeInDrainGradient)),data(45°)))),then(obligation(expr(fun(locatedAt),atom(var(accessPoint)),data(changeInDrainGradient))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.3.0.1.c.1,"3.7.3 Points of access are required at: Junctions of drains other than a drain, serving a single downpipe, that is less than 2.0 m long.","if(and(expr(fun(include),atom(var(drain)),data(drainJunction)),not(not(fun(lessThan),atom(var(drainLength)),data(2m))),not(not(fun(equal),expr(fun(count),atom(var(downpipe))),data(1))))),then(obligation(expr(fun(locatedAt),atom(var(accessPoint)),data(drainJunction))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.4.0.1,3.7.4 Inspection chambers or access chambers (see Figures 11 and 12) shall be provided where changes in both gradient and direction occur and where either is greater than 22.5°.,"if(or(expr(fun(include),atom(var(drain)),data(changeInDrainGradient)),expr(fun(locatedAt),atom(var(changeInDrainGradient)),data(changeInDrainDirection)),expr(fun(greaterThan),atom(var(changeInDrainGradient)),data(22.5°)),expr(fun(greaterThan),atom(var(changeInDrainDirection)),data(22.5°)))),then(obligation(expr(fun(locatedAt),atom(var(accessPoint)),data(changeInDrainGradient))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.5.0.1,"3.7.5 Where the depth to the invert of the drain exceeds 1.0 m, an inspection chamber is not acceptable and an access chamber shall be used.","if(expr(fun(greaterThan),atom(rel(depth),var(drainInvert)),data(1m))),then(obligation(expr(fun(equal),atom(var(accessPoint)),data(accessChamber))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.6.0.1,3.7.6 Drain under buildings Any drain laid under a building shall be run in a straight line from one side to the other.,"if(expr(fun(beneath),atom(rel(section),var(drain)),data(building))),then(obligation(not(expr(fun(include),atom(var(section)),data(changeInDrainDirection)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.7.0.1,3.7.7 Access to a drain laid under a building shall be provided immediately outside the building. These points of access shall be located within 2.0 m of an exterior wall.,"if(expr(fun(beneath),atom(var(drain)),data(building))),then(and(obligation(expr(fun(immediatelyOutside),atom(var(accessPoint)),data(building))),expr(fun(lessThan),atom(var(accessPoint)),data(2m))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.8.0.1.1,3.7.8 Under a building the only acceptable inlets to a drain are from sealed roof-water downpipes,"if(expr(fun(beneath),atom(var(drainInlet)),data(building))),then(and(obligation(expr(fun(equal),atom(var(drainInlet)),data(downpipe))),expr(fun(equal),atom(var(drainInlet)),data(sealed))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.7.8.0.1.2,Access shall be provided to the drain via a sealed access point in the downpipe immediately above ground floor level.,"if(expr(fun(beneath),atom(var(drainInlet)),data(building))),then(and(obligation(expr(fun(equal),atom(var(accessPoint)),data(sealed))),expr(fun(immediatelyAbove),atom(var(accessPoint)),data(groundFloorLevel)),expr(fun(within),atom(var(accessPoint)),data(downpipe))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.8.1.0.1,3.8.1 Surface water drains shall be capable of passing one of the tests described in E1/VM1 Paragraph 8.0.,"if(expr(fun(equal),atom(rel(type),var(drain)),data(surfaceWater))),then(obligation(expr(fun(complyWith),atom(var(drain)),data(e1/vm1_paragraph_8.0))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.2.0.1,"3.9.2 Bedding and backfilling Figure 13 gives acceptable solutions for the bedding and backfilling of the drainage pipes listed in Table 1 except where: a) The trench is located within or above peat, or b) Scouring of the trench is likely due to unstable soils, or c) The horizontal separation between any building foundation and the underside of the pipe trench is less than that required by Paragraph 3.9.7, or d) The cover H to the pipe is more than 2.5 m.","if(and(expr(fun(equal),atom(var(pipe)),data(TRUE)),not(not(fun(within),atom(rel(located),var(trench)),data(peat))),not(not(fun(above),atom(rel(located),var(trench)),data(peat))),not(not(fun(equal),atom(var(soil)),data(unstable))),not(not(fun(greaterThan),atom(rel(cover),var(pipe)),data(2.5m))))),then(permission(expr(fun(complyWith),atom(var(fill)),data(figure_13))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1,"3.9.3 Trench slope Where the slope of the trench is 1 in 8 or greater, anti-scour blocks shall be provided.","if(expr(fun(greaterThanEqual),atom(var(trenchSlope)),data(1_in_8))),then(obligation(expr(fun(include),atom(var(trench)),data(antiScourBlocks))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.a.1,These anti-scour blocks shall be: Constructed from 150 mm thick concrete (17 MPa),"if(expr(fun(include),atom(var(trench)),data(antiScourBlocks))),then(and(obligation(expr(fun(equal),atom(rel(material),var(antiScourBlocks)),data(concrete))),obligation(expr(fun(equal),atom(rel(thickness),var(antiScourBlocks)),data(150mm))),obligation(expr(fun(equal),atom(rel(strength),var(antiScourBlocks)),data(17mpa)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.c.2,These anti-scour blocks shall be: Extended to ground level where the drain cover is less than 300 mm,"if(and(expr(fun(include),atom(var(trench)),data(antiScourBlocks)),expr(fun(lessThan),atom(rel(depth),var(drainCover)),data(300mm)))),then(expr(fun(equal),atom(rel(height),var(antiScourBlocks)),data(groundLevel)))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.d.i.1,These anti-scour blocks shall be: Spaced at: 7.5 m centres for trench slopes between 1 in 8 and 1 in 5,"if(and(expr(fun(include),atom(var(trench)),data(antiScourBlocks)),expr(fun(lessThan),atom(var(trenchSlope)),data(1_in_5)),expr(fun(greaterThanEqual),atom(var(trenchSlope)),data(1_in_8)))),then(obligation(expr(fun(equal),atom(rel(spacing),var(antiScourBlocks)),data(7.5mCentres))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.3.0.1.d.ii.1,These anti-scour blocks shall be: Spaced at: 5.0 m centres for trench slopes greater than 1 in 5.,"if(and(expr(fun(include),atom(var(trench)),data(antiScourBlocks)),expr(fun(greaterThan),atom(var(trenchSlope)),data(1_in_5)))),then(obligation(expr(fun(equal),atom(rel(spacing),var(antiScourBlocks)),data(5.0mCentres))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.4.0.1.1,"3.9.4 Trench width The width B of the trench shall be no less than the pipe diameter D plus 200 mm. Trench width at the top of the pipe shall be no more than 600 mm unless the pipe(s) in the trench are covered with concrete, as shown in Figure 13 (c).","if(and(expr(fun(equal),atom(rel(service),var(trench)),data(TRUE)),expr(fun(is),atom(rel(width),var(trench)),data(b)),expr(fun(is),atom(rel(diameter),var(pipe)),data(d)),expr(fun(is),expr(fun(topOf),atom(var(pipe))),data(t)))),then(and(obligation(expr(fun(greaterThanEqual),atom(rel(width),var(b)),data((d+200)mm))),or(obligation(expr(fun(lessThanEqual),atom(rel(width),var(t)),data(600mm))),and(obligation(expr(fun(has),atom(var(trench)),data(cover))),obligation(expr(fun(is),atom(rel(material),var(cover)),data(concrete)))))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.5.0.1.a.1,"Acceptable fill materials shown in Figure 13 are: Bedding material of clean granular non-cohesive material with a maximum particle size of 20 mm, or","if(expr(fun(include),atom(var(trench)),data(bedding))),then(and(obligation(expr(fun(equal),atom(rel(material),var(bedding)),data(clean))),expr(fun(equal),atom(rel(material),var(bedding)),data(granular)),expr(fun(equal),atom(rel(material),var(bedding)),data(non-cohesive)),expr(fun(LessThanEqual),atom(rel(size),var(beddingParticle)),data(20mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.5.0.1.b.1,"Acceptable fill materials shown in Figure 13 are: Selected compacted fill of any fine-grained soil or granular material which is free from topsoil and rubbish and has a maximum particle size of 20 mm, or","if(expr(fun(include),atom(var(trench)),data(compactedFill))),then(and(obligation(expr(fun(equal),atom(rel(material),var(compactedFill)))),not(not(fun(include),atom(rel(material),var(compactedFill)),data(topsoil))),not(not(fun(include),atom(rel(material),var(compactedFill)),data(rubbish))),expr(fun(LessThanEqual),atom(rel(size),var(compactedFillParticle)),data(20mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.5.0.1.c.1,Acceptable fill materials shown in Figure 13 are: Ordinary fill which may comprise any fill or excavated material.,"if(expr(fun(include),atom(var(trench)),data(ordinaryFill))),then(or(permission(expr(fun(include),atom(var(ordinaryFill)),data(excavatedMaterial))),expr(fun(include),atom(var(ordinaryFill)),data(anyFill))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r3.9.6.0.0.a.1,3.9.6 Placing and compacting a) Granular bedding and selected fill shall be placed in layers of no greater than 100 mm loose thickness and compacted.,"if(expr(fun(include),atom(var(trench)),or(data(bedding),data(compactedFill)))),then(and(obligation(expr(fun(in),atom(var(granularBedding)),data(layer))),obligation(expr(fun(in),atom(var(granularFill)),data(layer))),obligation(expr(fun(lessThanEqual),atom(rel(thickness),var(layer)),data(100mm))),obligation(expr(fun(is),atom(var(layer)),data(compacted)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r4.1.1.0.1,4.1.1 Materials for downpipes shall comply with Table 4.,"if(expr(fun(equal),atom(var(downpipe)),data(TRUE))),then(obligation(expr(fun(complyWith),atom(rel(material),var(downpipe)),data(t_4))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r4.1.2.0.1,"4.1.2 Downpipes, gutters, roofing, fastenings and all adjoining components shall be of the same or a compatible material to eliminate the risk of galvanic corrosion.","if(and(expr(fun(include),atom(rel(componentPair),var(roofSystem)),and(data(component_1),data(component_2))),expr(fun(adjacent),atom(var(component_1)),data(component_1)))),then(expr(fun(of),expr(fun(forEach),atom(var(componentPair))),data(roofSystem),obligation(expr(fun(is),atom(rel(material),var(componentPair)),data(galvanicallyCompatible)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r4.2.1.0.1,"4.2.1 Downpipes sized using Table 5 are acceptable. Other downpipes are acceptable provided their cross-sectional area is no less than that required by Table 5, and they permit passage of a 50 mm diameter sphere.","if(expr(fun(equal),atom(var(downpipe)),data(TRUE))),then(or(permission(expr(fun(complyWith),atom(rel(size),var(downpipe)),data(t_5))),and(expr(fun(greaterThanEqual),atom(rel(cross-section),var(downpipe)),data(eval(t_5))),expr(fun(permitPassage),atom(var(downpipe)),data(50mmDiameterSphere)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r4.3.1.0.1,"4.3.1 Where thermal movement of downpipes cannot be accommodated by movement of the guttering, expansion joints shall be incorporated.","if(and(expr(fun(has),atom(var(downpipe)),data(thermalExpansion)),not(not(fun(allow),atom(var(guttering)),data(movement))))),then(or(obligation(expr(fun(include),atom(var(downpipe)),data(expansionJoint))),expr(fun(include),atom(var(guttering)),data(expansionJoint))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r4.3.2.0.1,"4.3.2 All internal downpipes shall withstand without leakage, a water test with an applied head of 1.5 m of water, or a high pressure air test as described in E1/VM1 Paragraph 8.3.","if(expr(fun(equal),atom(rel(location),var(downpipe)),data(internal))),then(or(and(obligation(expr(fun(complyWith),atom(var(downpipe)),data(waterTest))),expr(fun(equal),atom(rel(appliedHead),var(waterTest)),data(1.5m))),and(obligation(expr(fun(complyWith),atom(var(downpipe)),data(airTest))),expr(fun(complyWith),atom(var(airTest)),data(e1/vm1_paragraph_8.3)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r5.1.1.0.1,5.1.1 Roof gutters shall discharge to downpipes that are sized as given in Paragraph 4.2.,"if(expr(fun(equal),atom(rel(location),var(gutter)),data(roof))),then(and(obligation(expr(fun(into),atom(var(gutterDischarge)),data(downpipe))),expr(fun(complyWith),atom(rel(size),var(downpipe)),data(4.2.1.0.1))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r5.1.4.0.1,5.1.4 In no case shall the cross-sectional area of any gutter be less than 4000 mm2.,"if(expr(fun(equal),atom(rel(location),var(gutter)),data(roof))),then(prohibition(not(expr(fun(lessThan),atom(rel(crossSectionalArea),var(gutter)),data(4000mm^2)))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r5.2.1.0.1,5.2.1 Roof gutter materials shall comply with the standards stated in Table 6.,"if(expr(fun(equal),atom(rel(location),var(gutter)),data(roof))),then(obligation(expr(fun(complyWith),atom(rel(material),var(gutter)),data(t_6))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r5.3.1.0.1,5.3.1 Roof gutters shall fall to an outlet.,"if(expr(fun(equal),atom(rel(location),var(gutter)),data(roof))),then(obligation(expr(fun(towards),atom(rel(direction),var(gutterFall)),data(outlet))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r5.5.1.0.1.1,5.5.1 All internal gutters shall be fitted with overflow outlets which drain to the exterior of the building. The top of the outlet shall be set at least 50 mm below the top of the gutter.,"if(and(expr(fun(equal),atom(var(roofGutterType)),data(internal)),expr(fun(equal),atom(rel(elevation),var(roofGutterTop)),data(g1)))),then(and(obligation(expr(fun(include),atom(var(roofGutter)),data(overflowOutlet))),expr(fun(equal),atom(rel(drainTo),var(overflowOutlet)),data(buildingExterior)),expr(fun(lessThanEqual),atom(var(overflowOutletTop)),data(g1-50mm))))"
lrml/NZ_NZBC-E1AS1#1.10.lrml,r5.5.2.0.1,5.5.2 External gutters do not require overflow outlets but shall be installed to ensure any overflow from the gutter spills to the outside of the building.,"if(expr(fun(equal),atom(var(roofGutterType)),data(external))),then(and(permission(expr(fun(equal),atom(var(overflowOutlet)),data(notRequired))),obligation(expr(fun(equal),atom(rel(drainTo),var(roofGutterOverflow)),data(buildingExterior)))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r1.1.1.0.1,"1.1.1 Building elements, including materials, components and systems, complying with a publication referenced in the Acceptable Solutions and Verification Methods, satisfy B2 requirements only when the conditions of use stated in the publication and Acceptable Solutions and Verification Methods prevail.","if(and(expr(fun(complyWith),atom(rel(element),var(building)),data(publication)),expr(fun(complyWith),atom(rel(material),var(building)),data(publication)),expr(fun(complyWith),atom(rel(component),var(building)),data(publication)),expr(fun(complyWith),atom(rel(system),var(building)),data(publication)),expr(fun(referencedBy),atom(var(publication)),data(nzbc)),expr(fun(has),atom(var(publication)),data(conditionOfUse)),expr(fun(is),atom(var(conditionOfUse)),data(TRUE)))),then(and(expr(fun(complyWith),atom(rel(element),var(building)),data(nzbc_b2_as1)),expr(fun(complyWith),atom(rel(material),var(building)),data(nzbc_b2_as1)),expr(fun(complyWith),atom(rel(component),var(building)),data(nzbc_b2_as1)),expr(fun(complyWith),atom(rel(system),var(building)),data(nzbc_b2_as1))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r2.1.2.0.2,2.1.2 It is the responsibility of the person specifying the building element to determine normal maintenance requirements. These may be based on the manufacturer's recommendations and may also include periodic inspections of elements not readily observable without a specific effort (e.g. access to roof or subfloor spaces).,"if(expr(fun(specifiedBy),atom(rel(element),var(building)),data(specifier))),then(and(obligation(expr(fun(include),atom(var(maintenance)),data(manufacturersRecommendations))),obligation(expr(fun(include),atom(var(maintenance)),data(periodicInspections))),obligation(expr(fun(is),atom(rel(responsibility),var(maintenance)),data(specifier)))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r2.1.3.0.1,"2.1.3 Basic normal maintenance tasks shall include but not be limited to: a) Where applicable, following manufacturers' maintenance recommendations, b) Washing down surfaces, particularly exterior building elements subject to wind driven salt spray, c) Re-coating interior and exterior protective finishes, d) Replacing sealant, seals and gaskets in joints, e) Replacing valves, washers and similar high wear components in easily accessed service equipment and other building elements, f) Cleaning and replacing filters in building services systems, g) The regular servicing of boilers, cooling towers, lifts, escalators, emergency lighting and fire protection equipment, and h) The maintenance of signs for access, escape routes, emergency equipment and hazardous areas.","if(and(expr(fun(require),atom(rel(element),var(building)),data(maintenance)),expr(fun(is),atom(rel(type),var(maintenance)),or(data(normal),data(basic))))),then(and(obligation(expr(fun(include),atom(rel(task),var(maintenance)),data(manufacturersRecommendations))),expr(fun(include),atom(rel(task),var(maintenance)),data(washingDownSurfaces,particularlyExteriorBuildingElementsSubjectToWindDrivenSaltSpray)),expr(fun(include),atom(rel(task),var(maintenance)),and(data(re-coatingInterior),data(exteriorProtectiveFinishes))),expr(fun(include),atom(rel(task),var(maintenance)),and(data(replacingSealant,seals),data(gasketsInJoints))),expr(fun(include),atom(rel(task),var(maintenance)),and(data(replacingValves,washers),data(similarHighWearComponentsInEasilyAccessedServiceEquipment),data(otherBuildingElements))),expr(fun(include),atom(rel(task),var(maintenance)),and(data(Cleaning),data(replacingFiltersInBuildingServicesSystems))),expr(fun(include),atom(rel(task),var(maintenance)),and(data(theRegularServicingOfBoilers,coolingTowers,lifts,escalators,emergencyLighting),data(fireProtectionEquipment))),expr(fun(include),atom(rel(task),var(maintenance)),and(data(theMaintenanceOfSignsForAccess,escapeRoutes,emergencyEquipment),data(hazardousAreas))),not(expr(fun(include),atom(rel(task),var(maintenance)),data(upgradeOfBuildingElementToMeetDemandOfNewTechnology))),not(expr(fun(include),atom(rel(task),var(maintenance)),data(upgradeOfBuildingElementToMeetDemandOfIncreasedEnvironmentalExpectationsOfUsers)))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r2.2.1.0.1,"2.2.1 Scheduled maintenance comprises the inspection, maintenance and reporting procedures for building elements required to have a compliance schedule in terms of section 44 of the Building Act. By those procedures the building elements concerned are effectively deemed to have a durability of the life of the building because they are required to perform as designed at all times. The relevant maintenance procedures may include total replacement.","if(and(expr(fun(require),atom(rel(element),var(building)),data(maintenance)),obligation(expr(fun(is),atom(rel(type),var(maintenance)),data(scheduled))))),then(and(obligation(expr(fun(include),atom(rel(task),var(maintenance)),and(data(inspection,maintenance),data(reportingProceduresForBuildingElementsRequiredToHaveA_complianceScheduleInTermsOfSection_44_ofTheBuildingAct)))),permission(expr(fun(include),atom(rel(task),var(maintenance)),data(totalReplacement)))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r3.3.1.0.1,"3.3.1 NZS 4251: Part 1 is an acceptable solution for meeting the durability requirements of cement plasters for walls, ceilings and soffits within its scope.","if(and(expr(fun(is),atom(rel(material),var(building)),or(data(cement),data(plaster))),or(expr(fun(is),atom(rel(element),var(building)),data(wall)),expr(fun(is),atom(rel(element),var(building)),data(ceiling)),expr(fun(is),atom(rel(element),var(building)),data(soffit))))),then(permission(expr(fun(complyWith),atom(rel(element),var(building)),data(nzs_4251_1))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r3.4.1.0.1,3.4.1 NZS 4297 and NZS 4299 are acceptable solutions for meeting the durability requirements of earth buildings within their scope.,"if(expr(fun(is),atom(rel(type),var(contruction)),data(earth))),then(permission(expr(fun(complyWith),atom(var(building)),and(data(nzs_4297),data(nzs_4299)))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r3.5.1.0.1,"3.5.1 NZS 4223.2 is an Acceptable Solution for meeting the durability requirements of insulating glass units, within its scope.","if(expr(fun(has),atom(rel(property),var(glazing)),data(insulation))),then(permission(expr(fun(complyWith),atom(var(glazing)),data(nzs_4223.2))))"
lrml/NZ_NZBC-B2AS1#2.10.lrml,r3.6.1.0.1,3.6.1 SNZ TS 3404: SNZ TS 3404 is an Acceptable Solution for meeting the durability requirements of steel building elements within its scope.,"if(expr(fun(is),atom(rel(material),var(building)),data(steel))),then(permission(expr(fun(complyWith),atom(rel(element),var(building)),data(snz_ts_3404))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r1.1.0.1,"1.1 B1/AS1 contains Acceptable Solutions for Masonry (Paragraph 2.0), Timber (Paragraph 3.0), Earth Buildings (Paragraph 4.0) and Stucco (Paragraph 5.0), Drains (Paragraph 6.0) and Glazing (Paragraph 7.0).","if(or(expr(fun(is),atom(rel(material),var(construction)),or(data(masonry),data(timber),data(earth))),expr(fun(has),atom(rel(material),var(construction)),data(stucco)),expr(fun(for),atom(var(construction)),data(drain)),expr(fun(in),atom(var(glazing)),data(structure)))),then(permission(expr(fun(complyWith),atom(rel(design),var(structure)),data(nzbc_b1_as1))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r1.2.0.1,1.2 B1/AS gives an Acceptable Solution for small chimneys (referred to in Paragraph 8.0).,"if(and(expr(fun(is),atom(var(structure)),data(chimney)),expr(fun(is),atom(rel(size),var(chimney)),data(small)))),then(permission(expr(fun(complyWith),atom(rel(design),var(structure)),data(nzbc_b1_as1))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r2.1.0.1,2.1 NZS 4229 subject to the following modifications: 2.1.1 NZS 4229 Clause 7.8.3 Delete clause 7.8.3. Replace with:,"if(and(expr(fun(is),atom(rel(material),var(construction)),data(masonry)),expr(fun(define),atom(var(x)),data(_new)),expr(fun(is),atom(var(x)),data(nzs_4229_clause_7.8.3)))),then(and(obligation(expr(fun(is),atom(rel(content),var(x)),data(deleted))),obligation(expr(fun(replacedWith),atom(rel(content),var(x)),data(rule))),obligation(expr(fun(equal),atom(rel(key),var(rule)),data(2.1.1.1)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r2.1.1.1,"All slab-on-ground reinforcing shall extend to within 75 mm of the outside edge of the slab (including the foundation wall) and shall consist of a minimum 2.27kg/m2 welded Grade 500E reinforcing mesh sheets (1.14 kg/m2 in each direction), which shall be lapped at sheet joints such that the overlap measurement between the outermost cross wires of each fabric sheet is equal to the greater of one of the following: - the spacing of cross wires plus 50 mm; - 150 mm; or - the manufacturer's requirements.","if(and(expr(fun(is),atom(rel(material),var(slab)),data(concrete)),expr(fun(is),atom(rel(construction),var(slab)),data(slabOnGround)),expr(fun(has),atom(var(slabOnGround)),data(reinforcing)),expr(fun(has),atom(var(slab)),data(outsideEdge)))),then(and(obligation(expr(fun(within),atom(rel(extension),var(reinforcing)),data(outsideEdge))),obligation(expr(fun(lessThanEqual),atom(var(extension)),data(75mm))),obligation(expr(fun(is),atom(rel(type),var(reinforcing)),data(meshSheet))),obligation(expr(fun(is),atom(rel(type),var(meshSheet)),data(weldedGrade_500E))),obligation(expr(fun(greaterThanEqual),atom(rel(weight),var(meshSheet)),data(2.27kg/m^2))),obligation(expr(fun(equal),atom(rel(weight),var(meshSheet)),data(1.14kg/m^2eachDirection))),obligation(expr(fun(has),atom(rel(joint),var(meshSheet)),data(overlap))),obligation(expr(fun(inBetween),atom(rel(measurement),var(overlap)),data(crossWire))),expr(fun(is),atom(rel(location),var(crossWire)),data(outermost)),expr(fun(of),atom(var(crossWire)),data(meshSheet)),obligation(expr(fun(equal),atom(var(measurement)),data(max(a+50mm,150mm,b)))),expr(fun(define),atom(rel(spacing),var(crossWire)),data(a)),expr(fun(define),atom(rel(dimension),var(manufacturerRequirement)),data(b)),obligation(expr(fun(equal),expr(fun(max),atom(rel(dimension),var(slab))),data(18m))),expr(fun(inBetween),atom(rel(dimension),var(slab)),data(freeJoint))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r2.1.3.0.1,"2.1.3 NZS 4229 Grade 500E welded steel mesh Where Grade 500E welded steel mesh is specified, it shall meet the requirements of Paragraph 14.0 in B1/VM1.","if(and(expr(fun(equal),atom(var(weldedSteelMesh)),data(TRUE)),expr(fun(is),atom(rel(grade),var(weldedSteelMesh)),data(500E)))),then(and(obligation(expr(fun(complyWith),atom(var(weldedSteelMesh)),data(rule))),expr(fun(equal),atom(rel(key),var(rule)),data(14)),obligation(expr(fun(in),atom(var(rule)),data(b1/vm1)))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.0.1,3.1 NZS 3604 subject to the following modifications:,"if(expr(fun(is),atom(rel(material),var(construction)),data(timber))),then(obligation(expr(fun(complyWith),atom(rel(design),var(structure)),data(nzs_3604))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.1.0.1,"3.1.1 NZS 3604 Paragraph 1.3 Definitions Add (in the definition for Good Ground): ""(liquefaction, lateral spread – for the Canterbury earthquake region only)"" after ""subsidence"" in subparagraph (c).","if(and(expr(fun(is),atom(rel(material),var(construction)),data(timber)),expr(fun(define),atom(var(x)),data(_new)),expr(fun(is),atom(var(x)),data(nzs_3604_paragraph_1.3_definitions_goodGround)))),then(and(obligation(expr(fun(isAppendedIn),atom(rel(content),var(x)),data(subparagraph(c)))),obligation(expr(fun(appendedAfter),atom(rel(content),var(x)),data(subsidence))),obligation(expr(fun(appendedWith),atom(rel(content),var(x)),data((liquefaction,lateralSpread_forTheCanterburyEarthquakeRegionOnly))))))"
lrml/NZ_NZBC-B1AS1#0.17.lrml,r3.1.2.0.2,"Amend Figure 5.4 Earthquake zones, so that the lowest zone within the Selwyn or Waimakariri District Council boundaries is within Zone 2.","if(and(expr(fun(within),atom(var(space)),data(boundary)),expr(fun(of),atom(var(boundary)),data(christchurchCityCouncil)))),then(obligation(expr(fun(within),atom(rel(located),var(space)),data(zone2))))"
